"anon_id","attempt","consent","age","year","gender","int","first_language","academic_exp","eng_level","ethnicity","f_edu","m_edu","p_relation","financial","program","pell_grant","minutes","hours","transfer","first_gen","exam1","exam2","exam3","exam4","exam5","final_exam","prep_p_raw","extra_credit","e_correct","p_p_final","exam_total","final_grade","opt_in","views1","p_tot1","views2","p_tot2","views3","p_tot3","views4","p_tot4","views5","p_tot5"
130947527,1,1,20,3,1,1,0,95,4,3,5,4,3,6,0,0,"60","6",0,0,53,53.3333333333333,70.3333333333333,71.3333333333333,71,0,262.47,14,4,250,63.8,74.25,1,3,55,1,18.1818181818182,2,43,1,70,2,76.6666666666667
499590524,1,1,21,3,2,1,0,100,4,4,5,4,3,7,1,1,"120","4.33",1,0,71.6666666666667,64,81,79,77.3333333333333,0,324.98,10,0,250,74.6,81.95,0,1,70.8333333333333,3,24.5454545454545,3,63,2,52,0,85
233482760,1,1,18,1,2,1,0,100,6,3,5,NA,3,7,0,0,"60","7",0,0,83.6666666666667,87.3333333333333,81.3333333333333,88.3333333333333,91.6666666666667,82,325.92,12,2,250,86.6,91.15,1,4,81.6666666666667,1,94.5454545454545,5,78,0,86,1,95
821840006,1,1,18,1,2,1,1,100,4,2,2,2,3,7,3,1,"120","38.5",0,1,67.3333333333333,61,69.6666666666667,63.6666666666667,68,68,283.25,14.5,4.5,250,67.3333333333333,76.95,1,2,72.5,1,43.6363636363636,0,77,0,58,0,65
854704841,1,1,21,4,2,1,0,90,6,3,1,4,3,5,3,1,"90","10",0,0,81.3333333333333,73.3333333333333,0,91,78.3333333333333,82,312.5,10,0,250,81.2,86.9,0,3,74.1666666666667,3,58.1818181818182,NA,NA,3,88,0,57.5
848155710,1,1,21,3,1,0,1,40,3,7,5,4,3,7,1,2,"120","20",0,0,63,75.6666666666667,66.6666666666667,82.6666666666667,77,60,271.22,10,0,250,73,80.75,0,2,78.3333333333333,1,80,1,32,0,83,0,75
170620054,1,1,18,1,2,1,1,100,6,2,3,3,3,4,3,1,"90","2.2",0,1,53.6666666666667,61,66.3333333333333,59.3333333333333,76,60,269.08,10,0,250,64.5333333333333,74.4,0,3,52.5,2,70.9090909090909,4,47,3,45,1,80
470759914,1,1,19,1,2,1,1,100,6,2,1,2,3,5,3,2,"90","28",0,1,61,79.3333333333333,82.3333333333333,80,81.6666666666667,0,349.85,10,0,250,76.8666666666667,83.65,0,2,60.8333333333333,2,80,0,73,0,65,0,75
186016184,1,1,18,1,2,1,0,95,6,8,5,5,3,7,0,0,"100","15",0,0,89.3333333333333,95.3333333333333,95,83.6666666666667,96.6666666666667,0,253.68,10,0,250,92,95,0,2,91.6666666666667,2,92.7272727272727,9,95,4,92,0,91.6666666666667
619831964,1,1,18,1,3,1,0,90,6,0,5,2,NA,6,0,0,"150","21",0,1,0,94.6666666666667,99,83.6666666666667,98.6666666666667,94,252,10,0,250,94,96.5,0,NA,NA,2,94.5454545454545,1,97,1,82,0,96.6666666666667
409471753,1,1,24,1,2,1,1,90,6,2,3,4,3,6,3,2,"180","13.5",0,0,49.8333333333333,54,65.3333333333333,66.3333333333333,66,62,259.13,10,0,250,62.7333333333333,73.05,0,0,55.4166666666667,1,49.0909090909091,0,40,1,79,1,50.8333333333333
187342133,1,1,22,3,2,1,0,98,6,5,4,4,0,5,2,1,"120","12",1,0,76.8333333333333,87,84.6666666666667,72.3333333333333,77,0,260.73,10,0,250,79.5666666666667,85.675,0,1,75.4166666666667,2,97.2727272727273,1,90,2,69,0,80
419464984,1,1,20,3,1,1,1,95,6,2,2,2,3,5,3,1,"120","18",1,1,88,85.3333333333333,0,76,87.3333333333333,84,281,10,0,250,84.1333333333333,89.1,0,0,86.6666666666667,0,69.0909090909091,NA,NA,0,74,0,88.3333333333333
136905753,1,1,20,3,1,1,1,100,6,2,1,1,3,4,3,2,"5","40",0,1,66.3333333333333,50.3333333333333,63.3333333333333,43,57.3333333333333,60,281.92,10,0,250,59.4666666666667,70.6,0,1,51.6666666666667,1,57.2727272727273,1,54,2,50,0,63.3333333333333
729553560,1,1,18,1,1,1,0,95,6,5,4,4,3,7,0,0,"60","4",0,0,82.3333333333333,70.6666666666667,60.6666666666667,71.6666666666667,66,80,334.9,15,5,250,74.1333333333333,82.1,1,3,85,3,69.0909090909091,2,38,2,72,3,56.6666666666667
348931673,1,1,20,3,2,1,0,98,6,2,1,3,0,4,3,1,"240","7",0,1,96,96,95.3333333333333,93.3333333333333,93,0,289.91,10,0,250,94.7333333333333,97.05,0,1,90,1,90.9090909090909,1,92,1,96,0,95
378870483,1,1,18,1,1,1,0,100,5,3,5,5,3,7,1,2,"80","3",0,0,71.1666666666667,73,73.3333333333333,78.3333333333333,72,0,175.46,10,0,175.46,73.5666666666667,73.721,0,0,57.0833333333333,0,58.1818181818182,0,68,0,70,0,66.6666666666667
334662807,1,1,20,2,2,1,1,80,5,3,NA,3,0,7,0,0,"470","4",0,1,86.8333333333333,96,96.6666666666667,91.3333333333333,99.3333333333333,0,287.47,15,5,250,94.0333333333333,97.025,1,4,92.0833333333333,4,89.0909090909091,1,98,1,74,1,98.3333333333333
305003208,1,1,19,2,2,1,0,100,6,3,4,4,0,7,1,0,"60","3",0,0,95,97,92.6666666666667,86.3333333333333,75.6666666666667,0,250.06,10,0,250,89.3333333333333,93,0,1,100,3,96.3636363636364,1,82,1,79,0,76.6666666666667
408863332,1,1,21,3,2,1,0,100,6,2,0,1,NA,1,3,1,"420","10",0,1,79.6666666666667,67.6666666666667,63.6666666666667,77,68.6666666666667,56,244.51,10,0,244.51,71.3333333333333,78.951,0,10,78.3333333333333,5,52.7272727272727,1,63,2,71,0,58.3333333333333
118272525,1,1,18,1,1,1,1,60,6,3,4,4,3,7,0,0,"120","40",0,0,86,76.3333333333333,72.6666666666667,0,75.6666666666667,92,250.58,15,5,250,80.5333333333333,86.9,1,6,94.1666666666667,8,40,5,44,NA,NA,2,75
525380992,1,1,20,3,2,1,1,90,6,2,2,2,3,4,2,1,"160","15",0,1,66,63.3333333333333,78.6666666666667,60,72.3333333333333,0,267.98,10,0,250,68.0666666666667,77.05,0,1,54.1666666666667,1,40.9090909090909,2,58,0,56,0,63.3333333333333
248439657,1,1,20,2,1,0,1,100,4,3,5,5,NA,6,0,0,"180","21",0,0,87.3333333333333,85,93.6666666666667,95,91.6666666666667,0,262.32,10,0,250,90.5333333333333,93.9,0,3,76.6666666666667,2,63.6363636363636,1,81,2,90,0,86.6666666666667
224828345,1,1,20,3,2,1,1,100,6,8,5,5,3,7,0,0,"120","4",0,0,78.6666666666667,70.3333333333333,83.3333333333333,81.3333333333333,84.6666666666667,68,259,10,0,250,79.6666666666667,85.75,0,1,71.6666666666667,0,46.3636363636364,0,80,0,75,0,81.6666666666667
658922524,1,1,18,1,3,1,0,95,6,2,3,4,NA,6,1,1,"180","24.5",0,0,84.1666666666667,84.3333333333333,84.6666666666667,87,94.3333333333333,80,311,15,5,250,86.9,91.675,1,0,77.0833333333333,1,83.6363636363636,1,76,2,86,1,90
772727578,1,1,18,2,3,1,1,100,6,8,4,4,3,7,0,0,"420","49",0,0,64.3333333333333,0,66,67.6666666666667,72.6666666666667,72,259.15,10,0,250,68.5333333333333,77.4,0,1,35.8333333333333,NA,NA,0,68,0,64,0,60.8333333333333
969563910,1,1,20,3,1,1,0,95,6,5,3,4,3,6,0,0,"90","1",1,0,75.8333333333333,96,71,79,0,86,208.62,10,0,208.62,81.5666666666667,83.037,0,2,77.0833333333333,7,98.1818181818182,3,37,2,88,NA,NA
699488244,1,1,21,2,1,0,1,55,5,3,5,4,3,7,0,0,"240","40",0,0,92.6666666666667,97,98,89.6666666666667,90.3333333333333,0,263.85,10,0,250,93.5333333333333,96.15,0,17,90,2,96.3636363636364,5,94,1,90,0,91.6666666666667
550088325,1,1,20,2,2,0,1,40,4,3,2,2,3,7,2,2,"300","14",0,1,66,43.3333333333333,53.3333333333333,54,74.3333333333333,56,239,10,0,239,60.7333333333333,70.45,0,3,75,0,13.6363636363636,0,54,0,54,0,85
468131293,1,1,20,1,2,0,1,80,5,3,4,4,3,7,0,0,"180","16",0,0,80.1666666666667,94.3333333333333,84.6666666666667,85.3333333333333,92.3333333333333,76,300.28,10,0,250,87.3666666666667,91.525,0,7,79.5833333333333,5,89.0909090909091,2,76,4,76,0,96.6666666666667
546618460,1,1,23,3,1,1,0,100,6,5,4,4,3,6,1,0,"60","35",1,0,80.5,87.3333333333333,76.6666666666667,76.6666666666667,88,80,233.09,10,0,233.09,82.5,86.184,0,2,80.4166666666667,3,83.6363636363636,1,68,3,81,2,73.3333333333333
545664191,1,1,19,1,2,1,0,100,6,1,3,3,0,3,3,1,"120","20",0,1,85,89.6666666666667,81.6666666666667,82.3333333333333,69.3333333333333,0,278,10,0,250,81.6,87.2,0,0,83.3333333333333,0,87.2727272727273,0,81,0,67,0,76.6666666666667
731551032,1,1,21,3,2,1,1,100,6,3,1,1,3,3,3,1,"120","14",0,1,86.3333333333333,0,83.6666666666667,86.3333333333333,76,82,256.37,10,0,250,82.8666666666667,88.15,0,7,86.6666666666667,NA,NA,4,79,5,75,4,64.1666666666667
545843618,1,1,18,1,2,1,0,85,6,3,4,5,3,7,0,0,"120","56",0,0,86,87.6666666666667,86.3333333333333,84,96.3333333333333,86,342,15,5,250,88.4666666666667,92.85,1,5,90,7,80,5,85,5,62,1,98.3333333333333
479644481,1,1,21,3,2,1,1,100,6,3,NA,5,0,6,3,2,"60","35",1,0,0,74,71,90,87,90,159.17,10,0,159.17,82.4,78.717,0,NA,NA,1,74.5454545454545,2,55,2,75,1,80
603531849,1,1,19,2,2,0,1,90,0,3,NA,NA,0,7,0,0,"240","7",0,NA,89.3333333333333,82.6666666666667,81.3333333333333,70,83.3333333333333,0,319.92,10,0,250,81.3333333333333,87,0,3,81.6666666666667,1,61.8181818181818,1,56,3,60,1,78.3333333333333
376069912,1,1,18,1,2,1,0,100,6,3,4,3,3,6,2,2,"90","10",0,1,82.3333333333333,87.6666666666667,81.3333333333333,93.3333333333333,92.6666666666667,86,325,10,0,250,88.4,92.3,0,3,78.3333333333333,5,74.5454545454545,5,70,5,90,3,98.3333333333333
947750198,1,1,21,3,2,1,1,100,6,2,5,4,3,7,0,0,"100","28",0,0,85,80,86.6666666666667,92.3333333333333,86.3333333333333,82,253.04,15,5,250,86.4666666666667,91.35,1,2,83.3333333333333,1,55.4545454545455,3,82,2,92,0,95
718199636,1,1,19,2,2,1,1,90,5,3,NA,2,1,1,3,1,"90","9",0,1,82.6666666666667,79,58.6666666666667,66.6666666666667,72.6666666666667,80,252.42,10,0,250,76.2,83.15,0,5,81.6666666666667,3,58.1818181818182,5,50,1,45,0,77.5
807534481,1,1,19,1,2,0,1,40,6,3,4,5,3,7,0,0,"3","3",0,0,89.6666666666667,92,85,88.3333333333333,92,80,271.71,15,5,250,89.4,93.55,1,2,86.6666666666667,5,96.3636363636364,5,65,5,96,0,96.6666666666667
211753630,1,1,20,1,2,0,1,30,3,3,5,5,3,7,0,1,"60","14",0,0,80.3333333333333,81.3333333333333,71.3333333333333,0,0,0,255.74,14.5,4.5,250,46.6,61.4,1,1,80,0,67.2727272727273,0,54,NA,NA,NA,NA
686479532,1,1,21,3,2,1,0,100,6,2,NA,NA,3,6,0,0,"300","28",0,NA,63.1666666666667,69,63.3333333333333,73.3333333333333,65.6666666666667,68,273.52,15,5,250,67.8666666666667,77.4,1,0,55.4166666666667,0,47.2727272727273,0,24,0,80,0,66.6666666666667
164694718,1,1,19,2,2,1,1,100,5,2,NA,NA,3,5,2,1,"120","23",0,NA,71.3333333333333,73,77,69.3333333333333,74,70,272.86,10,0,250,73.0666666666667,80.8,0,7,53.3333333333333,6,52.7272727272727,1,37,1,60,1,51.6666666666667
623566183,1,1,17,1,2,1,1,90,6,8,3,3,3,7,2,1,"180","10",0,1,79,59,79,78.6666666666667,67.3333333333333,64,272.61,10,0,250,73.6,81.2,0,4,80.8333333333333,1,37.2727272727273,1,61,2,51,1,61.6666666666667
824855614,1,1,19,2,1,1,0,100,6,5,5,5,3,7,1,0,"60","12",0,0,0,73.3333333333333,74.6666666666667,90,83.6666666666667,88,248.25,10,0,248.25,81.9333333333333,87.275,0,NA,NA,0,52.7272727272727,0,54,0,80,0,88.3333333333333
415020755,1,1,20,3,2,1,1,90,6,2,2,2,3,6,3,1,"120","10",1,1,83.8333333333333,85.3333333333333,71.3333333333333,85.6666666666667,85,80,257.9,10,0,250,83.9666666666667,88.975,0,4,97.0833333333333,4,72.7272727272727,5,36,2,82,3,91.6666666666667
717689436,1,1,21,3,1,1,0,100,6,8,5,5,0,7,1,2,"360","4",1,0,69.3333333333333,79,56.6666666666667,78.3333333333333,80.3333333333333,72,349.96,10,0,250,75.8,82.85,0,0,85,0,80.9090909090909,0,30,0,75,0,80
730214368,1,1,18,1,1,1,0,100,6,3,4,3,3,7,0,2,"80","12",0,1,71,94.6666666666667,96,90.3333333333333,89.3333333333333,74,255,10,0,250,88.8666666666667,92.65,0,4,56.6666666666667,4,96.3636363636364,3,100,2,86,0,98.3333333333333
586656176,1,1,21,3,2,1,0,100,6,NA,3,4,0,4,3,1,"60","25",1,0,65,44.6666666666667,60,61.6666666666667,60,46,252.49,10,0,250,58.5333333333333,69.9,0,6,58.3333333333333,3,32.7272727272727,3,28,3,61,1,61.6666666666667
930538892,1,1,19,2,1,1,1,100,6,3,2,2,3,5,3,1,"600","6",0,1,62.3333333333333,54,62.3333333333333,46.6666666666667,75,0,250.45,10,0,250,60.0666666666667,71.05,0,4,83.3333333333333,3,40,2,45,2,20,1,75
772627632,1,1,18,1,2,1,0,100,6,2,2,1,3,7,0,0,"180","6",0,1,85.3333333333333,72.3333333333333,68,81.6666666666667,75,0,270.44,14.5,4.5,250,76.4666666666667,83.8,1,4,88.3333333333333,2,83.6363636363636,2,32,4,80,2,65.8333333333333
838088898,1,1,19,1,2,1,0,80,4,3,5,4,3,7,0,0,"90","10",0,0,96,84.6666666666667,96.3333333333333,95.3333333333333,97.3333333333333,0,324.02,10,0,250,93.9333333333333,96.45,0,6,98.3333333333333,2,71.8181818181818,3,93,3,96,0,93.3333333333333
600266113,1,1,18,1,2,1,1,90,5,3,NA,1,3,7,1,1,"300","8",0,1,0,79.3333333333333,84,98.3333333333333,96,92,266,10,0,250,89.9333333333333,93.45,0,NA,NA,3,57.2727272727273,4,66,3,100,1,98.3333333333333
245028798,1,1,19,2,2,1,NA,100,6,0,5,5,3,7,1,1,"30","2",0,0,89.3333333333333,84.6666666666667,75.6666666666667,0,90.3333333333333,0,187.85,10,0,187.85,68,70.785,0,2,91.6666666666667,0,72.7272727272727,0,67,NA,NA,1,88.3333333333333
205592184,1,1,18,1,1,1,1,70,5,2,2,1,3,1,3,1,"60","30",0,1,74.3333333333333,83.3333333333333,76.6666666666667,89,84,80,258.04,10,0,250,82.6,87.95,0,2,81.6666666666667,1,72.7272727272727,1,70,2,72,0,80
352508329,1,1,18,1,2,1,1,85,5,2,0,0,3,3,3,1,"150","6",0,1,55.6666666666667,65.3333333333333,62.3333333333333,79.6666666666667,81.6666666666667,80,278.46,13.5,3.5,250,73.8,81.7,1,7,51.6666666666667,6,61.8181818181818,7,39,9,60,2,86.6666666666667
464692165,1,1,23,4,2,0,1,26,4,7,3,3,3,7,0,0,"180","8",0,1,75,90,80.6666666666667,87.3333333333333,96.3333333333333,86,339.33,14,4,250,88.0666666666667,92.45,1,2,70.8333333333333,11,90.9090909090909,8,68,3,83,0,95
627025385,1,1,19,1,1,0,1,30,4,3,4,4,NA,7,1,2,"60","20",0,0,83.3333333333333,82,88.3333333333333,93,88.3333333333333,86,297.03,15,5,250,87.8,92.35,1,5,100,4,60,2,81,2,94,3,86.6666666666667
261868283,1,1,19,2,2,1,0,90,6,2,3,1,0,7,3,1,"180","19",0,1,89.6666666666667,66,73,72.3333333333333,81.6666666666667,74,261.76,10,0,250,78.1333333333333,84.6,0,0,78.3333333333333,1,38.1818181818182,0,63,1,73,0,83.3333333333333
895822143,1,1,21,4,1,1,1,100,5,2,4,3,3,4,0,0,"240","6",0,1,78,83.3333333333333,75,81.6666666666667,82.6666666666667,0,234.08,10,0,234.08,80.1333333333333,84.508,0,0,90.8333333333333,0,85.4545454545455,0,71,0,70,0,90
507844322,1,1,19,2,2,1,1,100,6,8,5,5,3,7,1,0,"140","7",0,0,76.6666666666667,82.3333333333333,67.6666666666667,77.3333333333333,87,72,321,10,0,250,79.0666666666667,85.3,0,3,52.5,3,74.5454545454545,2,69,4,69,0,91.6666666666667
552738390,1,1,20,3,1,1,0,100,4,5,4,4,3,5,1,1,"120","20",0,0,91,86.3333333333333,93.3333333333333,85.6666666666667,84.3333333333333,0,317.61,13.5,3.5,250,88.1333333333333,92.45,1,1,91.6666666666667,0,69.0909090909091,0,92,1,77,0,73.3333333333333
188218078,1,1,18,1,2,1,0,70,6,4,4,5,3,NA,NA,NA,"360","8",0,0,84.8333333333333,90.3333333333333,74.3333333333333,95,81.6666666666667,84,255.23,10,0,250,87.1666666666667,91.375,0,3,87.0833333333333,5,96.3636363636364,2,37,3,100,3,79.1666666666667
606461633,1,1,27,3,2,1,0,100,4,5,1,3,NA,2,1,1,"45","10",1,1,84,84,90,91,91,0,265,15,5,250,88,92.5,1,6,85,3,74.5454545454545,3,78,2,88,1,90
767063176,1,1,19,2,1,1,0,90,6,3,5,5,3,6,2,0,"60","10",0,0,84.6666666666667,99.3333333333333,91.3333333333333,92.6666666666667,0,92,255.31,10,0,250,92,95,0,8,78.3333333333333,4,98.1818181818182,5,86,3,98,NA,NA
724718630,1,1,18,1,1,1,0,100,6,2,NA,1,0,5,0,0,"60","8",0,1,89.3333333333333,96.3333333333333,95.3333333333333,100,97.3333333333333,98,348,15,5,250,97.4,99.55,1,2,81.6666666666667,1,91.8181818181818,1,92,1,100,0,93.3333333333333
986904094,1,1,19,1,2,1,1,40,5,2,1,3,NA,2,3,1,"200","35",0,1,83.3333333333333,80,83,73.3333333333333,92.3333333333333,62,335.05,10,0,250,82.4,87.8,0,3,85,8,90.9090909090909,6,81,8,82,2,93.3333333333333
483626824,1,1,20,2,2,1,1,100,4,3,4,5,3,6,3,0,"360","4",0,0,83.3333333333333,57.3333333333333,59,78,66,66,255.75,10,0,250,70.4666666666667,78.85,0,4,91.6666666666667,0,39.0909090909091,2,29,4,64,1,40
387560929,1,1,20,3,1,0,1,80,6,3,4,4,3,7,0,0,"30","3",0,0,35.6666666666667,36,31,0,0,0,193.95,10,0,193.95,20.5333333333333,35.795,0,5,33.3333333333333,5,8.18181818181818,1,15,NA,NA,NA,NA
211882536,1,1,21,3,2,0,1,70,4,3,2,3,3,7,1,2,"120","2.5",0,1,83.5,78,82.6666666666667,96.3333333333333,94,0,323.42,10,0,250,86.9,91.175,0,4,83.75,3,80,3,66,7,94,1,85
961622876,1,1,22,4,1,0,1,7,4,3,1,1,3,7,0,0,"100","7",0,1,72.6666666666667,86,87.6666666666667,82,86.6666666666667,0,251.5,10,0,250,83,88.25,0,0,65,1,80,2,73,1,92,0,83.3333333333333
303859180,1,1,23,3,1,1,0,100,6,0,3,5,NA,2,0,1,"120","30",1,0,94,91.3333333333333,94.6666666666667,87.6666666666667,94.6666666666667,0,341,10,0,250,92.4666666666667,95.35,0,1,93.3333333333333,1,80.9090909090909,1,90,2,83,0,90.8333333333333
513422186,1,1,20,1,2,1,0,100,6,3,4,4,0,7,0,0,"300","4",0,0,89.6666666666667,81.6666666666667,70.6666666666667,82,85.6666666666667,84,308,15,5,250,84.6,89.95,1,3,88.3333333333333,7,79.0909090909091,7,62,3,66,3,88.3333333333333
706117970,1,1,19,2,2,1,1,30,6,2,NA,3,NA,6,1,1,"120","24",0,1,96,91,84.6666666666667,92.3333333333333,96,0,254.19,10,5,250,92,95,1,0,95.8333333333333,1,89.0909090909091,3,62,2,82,0,90
327238753,1,1,19,1,2,1,0,100,6,8,1,4,3,7,3,1,"180","9",0,0,86,91,96.6666666666667,76,94.6666666666667,0,338.65,10,0,250,88.8666666666667,92.65,0,3,91.6666666666667,3,81.8181818181818,1,90,3,89,0,95
789233104,1,1,18,1,2,1,1,100,6,3,3,3,3,7,3,0,"30","3",0,1,88.8333333333333,86.6666666666667,90.3333333333333,83.6666666666667,77.3333333333333,68,281.07,10,0,250,85.3666666666667,90.025,0,1,88.75,1,87.2727272727273,0,75,0,66,0,68.3333333333333
972321099,1,1,19,2,2,1,0,95,6,2,2,1,NA,3,3,0,"300","25",0,1,55.3333333333333,42.3333333333333,36.3333333333333,87.3333333333333,82,46,259.97,10,0,250,62.6,72.95,0,1,55,0,20,0,27,0,67,0,55
441704482,1,1,20,3,2,0,1,90,1,3,3,5,3,7,1,NA,"30","10.33",0,0,63.8333333333333,42,73.3333333333333,65.3333333333333,78.3333333333333,0,339.52,14.5,4.5,250,64.5666666666667,74.875,1,2,38.75,4,10,6,48,1,16,1,62.5
564616622,1,1,19,2,1,1,0,100,6,8,3,3,3,7,0,0,"80","27",0,1,85.6666666666667,60.3333333333333,81.3333333333333,72.6666666666667,86.6666666666667,60,325.58,10,0,250,77.3333333333333,84,0,1,80.8333333333333,0,50.9090909090909,0,52,0,69,0,83.3333333333333
527108674,1,1,18,1,2,NA,NA,100,6,8,4,4,3,7,0,0,"65","9",0,0,91.3333333333333,93,94,98.3333333333333,90.6666666666667,0,298.57,15,5,250,93.4666666666667,96.6,1,4,96.6666666666667,4,85.4545454545455,4,82,2,100,1,96.6666666666667
241727096,1,1,18,1,2,0,1,70,4,8,4,4,3,7,0,0,"200","11",0,0,63.6666666666667,85,74,82,66,68,263.5,10,0,250,75,82.25,0,2,63.3333333333333,2,81.8181818181818,0,78,1,86,0,76.6666666666667
600217189,1,1,21,3,1,1,0,100,6,3,NA,1,NA,NA,0,NA,"390","2",0,1,91,95.3333333333333,80.6666666666667,93,96.6666666666667,0,297.28,15,5,250,91.3333333333333,95,1,2,100,3,89.0909090909091,6,86,1,84,0,91.6666666666667
144639655,1,1,18,1,1,1,0,100,6,5,4,4,0,7,2,2,"200","7",0,0,94.3333333333333,93.6666666666667,90,97.6666666666667,94,0,260.47,10,0,250,93.9333333333333,96.45,0,2,100,1,91.8181818181818,0,90,1,98,1,85
564104543,1,1,20,3,1,1,0,100,6,2,1,1,NA,NA,3,1,"180","1.3",0,1,83,95.3333333333333,94,91.6666666666667,94.6666666666667,0,293.75,10,0,250,91.7333333333333,94.8,0,4,78.3333333333333,4,96.3636363636364,2,92,2,90,1,86.6666666666667
202324620,1,1,20,3,2,1,0,100,6,8,3,5,3,7,0,0,"100","40",0,0,83.6666666666667,58,71.6666666666667,69.6666666666667,72.6666666666667,74,241.85,10,0,241.85,74.3333333333333,80.935,0,0,84.1666666666667,0,30.9090909090909,0,45,0,49,0,77.5
365535325,1,1,18,1,2,1,0,90,5,6,4,4,3,7,0,0,"120","20",0,0,73,73,63.6666666666667,68.6666666666667,71,72,308.24,10,0,250,71.5333333333333,79.65,0,5,80.8333333333333,3,71.8181818181818,3,27,3,61,3,81.6666666666667
765329647,1,1,19,2,1,1,0,100,5,3,4,4,3,4,1,2,"80","21",1,0,92,96,80.6666666666667,92.3333333333333,89.6666666666667,80,330,15,5,250,90.1333333333333,94.1,1,2,96.6666666666667,2,89.0909090909091,2,74,1,82,0,81.6666666666667
464791121,1,1,20,3,2,1,0,100,6,3,NA,3,3,3,3,1,"200","6",0,1,69.1666666666667,85,87,75.3333333333333,80,78,268.52,10,0,250,81.0666666666667,86.8,0,0,68.75,0,88.1818181818182,1,85,2,94,2,61.6666666666667
241152118,1,1,20,3,2,1,1,100,6,2,2,2,NA,7,3,1,"300","5",0,1,72,52.6666666666667,58.3333333333333,58.3333333333333,55.6666666666667,36,266.55,10,0,250,59.4,70.55,0,3,55,1,42.7272727272727,2,57,1,20,0,46.6666666666667
503362416,1,1,19,1,2,0,1,30,3,3,4,4,3,7,0,0,"120","8",0,0,92.3333333333333,99.3333333333333,81.3333333333333,91.3333333333333,95,0,285.88,10,0,250,91.8666666666667,94.9,0,4,93.3333333333333,1,98.1818181818182,1,74,3,84,1,87.5
862036609,1,1,18,1,2,1,0,100,4,2,4,3,3,7,0,2,"376","5",0,1,57.6666666666667,36.3333333333333,60.6666666666667,35.3333333333333,51.3333333333333,50,318.9,10,0,250,51.2,64.4,0,0,44.1666666666667,0,26.3636363636364,0,32,0,8,0,31.6666666666667
797463244,1,1,19,2,1,0,1,60,5,3,4,4,3,7,0,0,"200","21",0,0,61,74.3333333333333,78.3333333333333,69,73.3333333333333,72,220.41,10,0,220.41,73.4,78.091,0,1,52.5,0,48.1818181818182,0,57,0,49,0,57.5
646045982,1,1,23,4,2,1,0,100,4,3,4,4,3,7,0,2,"120","30",0,0,44.3333333333333,68,80.6666666666667,72.6666666666667,71.3333333333333,78,326,13.5,3.5,250,74.1333333333333,81.95,1,0,48.3333333333333,0,61.8181818181818,0,64,0,64,0,74.1666666666667
348098831,1,1,20,3,2,1,0,80,6,5,5,5,0,7,0,0,"120","30",0,0,92,98,100,97,97.3333333333333,0,298.64,15,5,250,96.8666666666667,99.15,1,3,88.3333333333333,2,94.5454545454545,3,100,1,96,0,93.3333333333333
884604579,1,1,19,2,2,1,0,100,6,3,4,4,3,6,0,0,"180","28",0,0,52.6666666666667,67,68,71,79,74,320.08,14.5,4.5,250,71.8,80.3,1,3,46.6666666666667,3,50.9090909090909,2,56,4,53,1,85
648515232,1,1,19,2,2,1,1,90,6,8,4,3,3,7,0,0,"100","30",0,1,87,88.3333333333333,97,82.6666666666667,96.3333333333333,0,279.48,15,5,250,90.2666666666667,94.2,1,4,80,9,95.4545454545455,3,95,4,88,3,95
868595355,1,1,19,2,2,1,0,100,6,5,4,4,0,7,0,0,"90","2.5",0,0,78.3333333333333,70,71.3333333333333,0,59.3333333333333,48,262.89,10,0,250,65.4,75.05,0,2,79.1666666666667,5,53.6363636363636,5,22,NA,NA,0,46.6666666666667
473423665,1,1,21,3,2,1,0,100,6,5,1,5,0,7,0,0,"180","3",0,0,84.6666666666667,59,45.6666666666667,63.3333333333333,76.3333333333333,62,286.52,10,0,250,69.0666666666667,77.8,0,0,95,0,49.0909090909091,0,31,1,41,0,69.1666666666667
113307054,1,1,19,2,2,1,1,75,5,2,2,2,NA,6,3,1,"240","12",0,1,0,0,38.6666666666667,0,0,0,226.5,10,0,226.5,7.73333333333333,29.45,0,NA,NA,NA,NA,0,10,NA,NA,NA,NA
900246132,1,1,24,3,1,1,0,99,5,5,5,5,0,4,0,1,"15","25",1,0,82.1666666666667,90,94,96,98.6666666666667,0,318,15,5,250,92.1666666666667,95.625,1,4,72.0833333333333,3,85.4545454545455,3,86,4,98,0,96.6666666666667
544947919,1,1,18,1,1,1,1,98,6,2,0,2,0,2,3,1,"240","6",0,1,85.3333333333333,57.6666666666667,69,81,72.3333333333333,80,254.53,15,5,250,77.5333333333333,84.65,1,1,88.3333333333333,2,25.4545454545455,3,75,3,79,1,66.6666666666667
259323257,1,1,19,2,2,1,0,100,6,3,5,5,3,6,0,2,"60","3",0,0,96.3333333333333,95.6666666666667,96.6666666666667,95.6666666666667,89,0,260.15,15,5,250,94.6666666666667,97.5,1,1,99.1666666666667,2,88.1818181818182,1,90,3,92,0,93.3333333333333
595857042,1,1,18,1,2,1,0,100,5,2,NA,NA,NA,7,3,1,"360","84",0,NA,72.1666666666667,73.6666666666667,70.3333333333333,64.3333333333333,75.6666666666667,66,329.08,10,0,250,71.5666666666667,79.675,0,4,63.75,1,64.5454545454545,2,45,0,50,0,71.6666666666667
