"SID","exam1","exam2","exam3","exam4","exam5","final_exam","prep_p_raw","extra_credit","e_correct","p_p_final","exam_total","final_grade","opt_in"
920795958,90,75,82.6666666666667,77.6666666666667,88.3333333333333,0,276.25,10,0,250,82.7333333333333,88.05,0
922270620,85,64.3333333333333,80,79.6666666666667,75,78,270.61,10,0,250,79.5333333333333,85.65,0
919948871,49.6666666666667,0,46.3333333333333,52.6666666666667,59,46,265.41,10,0,250,50.7333333333333,64.05,0
918029924,79,72.3333333333333,59,67.3333333333333,57.3333333333333,60,316.14,15,5,250,67.5333333333333,77.15,1
921882556,83.3333333333333,58,75.6666666666667,43,79,0,357.21,10,0,250,67.8,76.85,0
921356817,84,88,83.3333333333333,86,89.3333333333333,0,284.39,10,0,250,86.1333333333333,90.6,0
921108421,82,71,63.3333333333333,64.6666666666667,68,0,295.05,10,0,250,69.8,78.35,0
921681870,57.6666666666667,36.3333333333333,60.6666666666667,35.3333333333333,51.3333333333333,50,318.9,10,0,250,51.2,64.4,0
920962888,92.3333333333333,73.6666666666667,97.3333333333333,85.6666666666667,86,0,252.95,10,0,250,87,91.25,0
921860594,61,79.3333333333333,82.3333333333333,80,81.6666666666667,0,349.85,10,0,250,76.8666666666667,83.65,0
922509692,83.6666666666667,87.3333333333333,81.3333333333333,88.3333333333333,91.6666666666667,82,325.92,12,2,250,86.6,91.15,1
922000269,86,87.6666666666667,86.3333333333333,84,96.3333333333333,86,342,15,5,250,88.4666666666667,92.85,1
921677017,90.1666666666667,94,85.3333333333333,84.3333333333333,96.6666666666667,0,331.55,15,5,250,90.1,94.075,1
922010628,82.3333333333333,87.6666666666667,81.3333333333333,93.3333333333333,92.6666666666667,86,325,10,0,250,88.4,92.3,0
922635388,0,79.3333333333333,84,98.3333333333333,96,92,266,10,0,250,89.9333333333333,93.45,0
922511334,87.3333333333333,76.3333333333333,86,90.6666666666667,93.3333333333333,86,305.53,10,0,250,88.6666666666667,92.5,0
922558944,85.6666666666667,89,86,96,99.3333333333333,0,270.02,15,5,250,91.2,94.9,1
922664922,96,84.6666666666667,96.3333333333333,95.3333333333333,97.3333333333333,0,324.02,10,0,250,93.9333333333333,96.45,0
922352959,95.3333333333333,100,93.3333333333333,92.6666666666667,94,0,305.82,10,0,250,95.0666666666667,97.3,0
920919640,84,97,84.6666666666667,94.6666666666667,94.3333333333333,0,321.58,15,5,250,90.9333333333333,94.7,1
922198757,86,82.6666666666667,80.6666666666667,83.6666666666667,84.6666666666667,82,284.71,15,5,250,83.8,89.35,1
919695454,75.3333333333333,89.6666666666667,82.3333333333333,81.3333333333333,95.3333333333333,78,302,15,5,250,85.3333333333333,90.5,1
920627893,98,95.3333333333333,95.3333333333333,92.6666666666667,86.3333333333333,0,284.81,10,0,250,93.5333333333333,96.15,0
921494083,60.6666666666667,70.6666666666667,76.3333333333333,86,91.3333333333333,58,229.02,10,0,229.02,77,81.652,0
920628957,0,73.3333333333333,74.6666666666667,90,83.6666666666667,88,248.25,10,0,248.25,81.9333333333333,87.275,0
920876534,73.6666666666667,62.6666666666667,69.6666666666667,69.3333333333333,59.3333333333333,74,312.43,10,0,250,69.8666666666667,78.4,0
922198155,89.3333333333333,95.3333333333333,95,83.6666666666667,96.6666666666667,0,253.68,10,0,250,92,95,0
922068696,83.3333333333333,82,88.3333333333333,93,88.3333333333333,86,297.03,15,5,250,87.8,92.35,1
921286916,96,91,84.6666666666667,92.3333333333333,96,0,254.19,10,5,250,92,95,1
920693827,89,90.3333333333333,84.6666666666667,85.3333333333333,88.6666666666667,0,268.44,10,0,250,87.6,91.7,0
922542581,84.1666666666667,84.3333333333333,84.6666666666667,87,94.3333333333333,80,311,15,5,250,86.9,91.675,1
918739858,72,82.3333333333333,92.6666666666667,91.3333333333333,89,0,261.82,10,0,250,85.4666666666667,90.1,0
920587140,78.3333333333333,70,71.3333333333333,0,59.3333333333333,48,262.89,10,0,250,65.4,75.05,0
922206296,73.8333333333333,81.3333333333333,91,87,93,86,274.95,14.5,4.5,250,87.6666666666667,92.2,1
922758252,76.8333333333333,87,84.6666666666667,72.3333333333333,77,0,260.73,10,0,250,79.5666666666667,85.675,0
921992679,93,97.3333333333333,92.3333333333333,88,82.3333333333333,90,297.51,10,0,250,92.1333333333333,95.1,0
921939852,91,98,98.6666666666667,94.6666666666667,97.3333333333333,0,347,15,5,250,95.9333333333333,98.45,1
922390270,65,54.3333333333333,68.3333333333333,57.6666666666667,67.3333333333333,0,268.23,10,0,250,62.5333333333333,72.9,0
920727340,81.6666666666667,79.3333333333333,83,87.3333333333333,80,82,249.45,10,0,249.45,82.8,88.045,0
922713970,87.3333333333333,69.3333333333333,66,77.6666666666667,67.6666666666667,0,254.47,10,0,250,73.6,81.2,0
919161247,75.8333333333333,96,71,79,0,86,208.62,10,0,208.62,81.5666666666667,83.037,0
921929710,69.3333333333333,79,56.6666666666667,78.3333333333333,80.3333333333333,72,349.96,10,0,250,75.8,82.85,0
920931877,79.8333333333333,94,95.3333333333333,91,98,84,275,10,0,250,92.4666666666667,95.35,0
919378687,83.8333333333333,89.6666666666667,0,95,91,88,210.35,5,0,210.35,89.5,88.66,0
922026418,69,44.6666666666667,39.3333333333333,43.6666666666667,46.6666666666667,0,204,11.5,1.5,204,48.6666666666667,58.05,1
921295981,55.3333333333333,42.3333333333333,36.3333333333333,87.3333333333333,82,46,259.97,10,0,250,62.6,72.95,0
919902765,79.6666666666667,66.6666666666667,73.6666666666667,77.6666666666667,82.6666666666667,0,251.5,10,0,250,76.0666666666667,83.05,0
922127676,98.3333333333333,94,95.3333333333333,95.3333333333333,91.3333333333333,90,347.6,15,5,250,94.8666666666667,97.65,1
922395673,87.6666666666667,88,68.6666666666667,87.3333333333333,81.6666666666667,76,305.73,15,5,250,84.1333333333333,89.6,1
919186358,88,91.3333333333333,96.6666666666667,95.6666666666667,90.6666666666667,78,279,10,0,250,92.4666666666667,95.35,0
922421437,96.3333333333333,89.3333333333333,84.6666666666667,99,99.3333333333333,98,299.62,10,0,250,96.4,98.3,0
921800318,82.3333333333333,84.3333333333333,76.3333333333333,81.3333333333333,75.6666666666667,0,300.92,10,0,250,80,86,0
920810341,76.6666666666667,82.3333333333333,67.6666666666667,77.3333333333333,87,72,321,10,0,250,79.0666666666667,85.3,0
920516140,86.3333333333333,88.3333333333333,85.3333333333333,81.3333333333333,77,82,330,15,5,250,84.6666666666667,90,1
922380248,89,98.3333333333333,89.6666666666667,97.6666666666667,94,0,302.67,10,0,250,93.7333333333333,96.3,0
920417799,48.6666666666667,60.6666666666667,74.6666666666667,70.6666666666667,56.6666666666667,0,312.62,10,0,250,62.2666666666667,72.7,0
921650555,81.6666666666667,50,66,75.6666666666667,91.6666666666667,68,269.23,10,0,250,76.6,83.45,0
918732101,0,91.6666666666667,81.3333333333333,97.6666666666667,96,86,246.55,10,0,246.55,90.5333333333333,93.555,0
921160650,72,94.6666666666667,85.3333333333333,92.3333333333333,95.3333333333333,0,253.69,12,2,250,87.9333333333333,92.15,1
919606854,78,68.6666666666667,69.3333333333333,91.6666666666667,79.6666666666667,72,308,14.5,4.5,250,78.1333333333333,85.05,1
921149396,62.3333333333333,54,62.3333333333333,46.6666666666667,75,0,250.45,10,0,250,60.0666666666667,71.05,0
920105920,93,82.6666666666667,76.6666666666667,87.3333333333333,97,90,267.43,14.5,4.5,250,90,93.95,1
921931821,93.3333333333333,98,98.6666666666667,98.3333333333333,97.6666666666667,0,300.25,15,5,250,97.2,99.4,1
921828552,69,76.6666666666667,74,66,72,60,254.03,10,0,250,71.5333333333333,79.65,0
921993270,71,94.6666666666667,96,90.3333333333333,89.3333333333333,74,255,10,0,250,88.8666666666667,92.65,0
920767559,86.3333333333333,76.6666666666667,76.3333333333333,88.3333333333333,88.6666666666667,70,267.63,10,0,250,83.2666666666667,88.45,0
922452930,87.3333333333333,81,80.3333333333333,86,94.3333333333333,0,260.59,10,0,250,85.8,90.35,0
922418424,82.1666666666667,90,94,96,98.6666666666667,0,318,15,5,250,92.1666666666667,95.625,1
919896541,68.1666666666667,76.3333333333333,65.6666666666667,77.3333333333333,64.6666666666667,0,197.45,10,0,197.45,70.4333333333333,73.57,0
921305855,59.6666666666667,86,73,81.3333333333333,81.6666666666667,86,253.17,12,2,250,81.6,87.4,1
920879120,79.3333333333333,82,77.3333333333333,56.6666666666667,72,68,350.7,14.5,4.5,250,75.7333333333333,83.25,1
922437175,74,80,90.6666666666667,84.3333333333333,84.3333333333333,0,280.83,10,0,250,82.6666666666667,88,0
919407752,66,63.3333333333333,78.6666666666667,60,72.3333333333333,0,267.98,10,0,250,68.0666666666667,77.05,0
919279948,83.6666666666667,69.6666666666667,77,70,68,80,250.11,10,0,250,76.0666666666667,83.05,0
922143281,85.1666666666667,87.6666666666667,83.3333333333333,80.3333333333333,77,82,288.91,10,0,250,83.7,88.775,0
922513413,84,67,73,82.6666666666667,80.6666666666667,0,319.66,10,0,250,77.4666666666667,84.1,0
919406397,88.3333333333333,87.3333333333333,94.3333333333333,94,80,0,290.23,10,0,250,88.8,92.6,0
919875669,53,53.3333333333333,70.3333333333333,71.3333333333333,71,0,262.47,14,4,250,63.8,74.25,1
919860234,65,44.6666666666667,60,61.6666666666667,60,46,252.49,10,0,250,58.5333333333333,69.9,0
920964637,94.6666666666667,97.3333333333333,97.3333333333333,89.3333333333333,87,0,322.72,10,0,250,93.1333333333333,95.85,0
919870334,75.6666666666667,84,71,77,81.6666666666667,76,320,10,0,250,78.8666666666667,85.15,0
920544277,64.6666666666667,55.3333333333333,79.6666666666667,65.6666666666667,70.3333333333333,0,281.43,10,0,250,67.1333333333333,76.35,0
922588150,91.6666666666667,90.6666666666667,96,95,94.3333333333333,0,320.33,10,0,250,93.5333333333333,96.15,0
920866780,91,81,92.3333333333333,89.3333333333333,93.6666666666667,0,277.4,15,5,250,89.4666666666667,93.6,1
919663253,96.6666666666667,80.3333333333333,78.6666666666667,82.6666666666667,87,80,312.8,10,0,250,85.3333333333333,90,0
920596717,92.8333333333333,87.3333333333333,93,88,92,0,304.17,5,0,250,90.6333333333333,93.475,0
919195255,66,52.6666666666667,61,84.3333333333333,92,70,288,10,0,250,74.6666666666667,82,0
922503151,83,42.6666666666667,69.6666666666667,76.6666666666667,69,62,252.77,10,0,250,72.0666666666667,80.05,0
921173760,46.6666666666667,37.6666666666667,40,44.6666666666667,57.3333333333333,44,320.73,15,5,250,46.5333333333333,61.4,1
919858000,88.6666666666667,97.3333333333333,88.3333333333333,84.6666666666667,85.6666666666667,0,296.71,10,0,250,88.9333333333333,92.7,0
920504806,0,83.3333333333333,94,78.3333333333333,87.3333333333333,92,227.17,10,0,227.17,87,88.967,0
919975585,66.3333333333333,50.3333333333333,63.3333333333333,43,57.3333333333333,60,281.92,10,0,250,59.4666666666667,70.6,0
920499610,80,77,78.6666666666667,67.6666666666667,73,0,243.24,10,0,243.24,75.2666666666667,81.774,0
921939195,89.6666666666667,92,85,88.3333333333333,92,80,271.71,15,5,250,89.4,93.55,1
922199581,71.6666666666667,68.3333333333333,0,74.6666666666667,70.6666666666667,78,259,10,0,250,72.6666666666667,80.5,0
920501430,74.6666666666667,78.3333333333333,84.6666666666667,84,80,0,320.33,15,5,250,80.3333333333333,86.75,1
921889452,75,86.6666666666667,74,88,77.3333333333333,0,326.18,10,0,250,80.2,86.15,0
921284112,89.3333333333333,90.3333333333333,85.6666666666667,85.3333333333333,97.3333333333333,0,315,10,0,250,89.6,93.2,0
919586945,77.6666666666667,71.6666666666667,71.6666666666667,83,72.3333333333333,70,276,10,0,250,75.2666666666667,82.45,0
919505573,81.3333333333333,61.3333333333333,72,76,76,64,335,10,0,250,73.8666666666667,81.4,0
922206089,85.6666666666667,77,89.3333333333333,83,91,78,296.75,12,2,250,85.4,90.25,1
922259793,81.6666666666667,77.6666666666667,83.3333333333333,68,81.6666666666667,0,313.19,10,0,250,78.4666666666667,84.85,0
921121657,84.6666666666667,99.3333333333333,91.3333333333333,92.6666666666667,0,92,255.31,10,0,250,92,95,0
922017427,76.6666666666667,87.6666666666667,81,80.6666666666667,75,0,319.28,15,5,250,80.2,86.65,1
922761906,71.6666666666667,64,81,79,77.3333333333333,0,324.98,10,0,250,74.6,81.95,0
922607471,84.1666666666667,55,80.3333333333333,68.6666666666667,71.6666666666667,54,268.61,10,0,250,71.9666666666667,79.975,0
922160109,86,76,76.3333333333333,91,81.6666666666667,0,252.15,10,0,250,82.2,87.65,0
916864262,76,51.6666666666667,62.3333333333333,71.6666666666667,57,64,256,15,5,250,66.2,76.15,1
921890946,79.8333333333333,73.3333333333333,79.3333333333333,72,76.6666666666667,0,275.71,10,0,250,76.2333333333333,83.175,0
919927766,77,68.6666666666667,82.3333333333333,85,96.6666666666667,82,338,15,5,250,84.6,89.95,1
919953950,98.3333333333333,94,91.3333333333333,86,93,0,331,15,5,250,92.5333333333333,95.9,1
920595190,92.6666666666667,97.6666666666667,90,100,86.3333333333333,0,256.26,10,0,250,93.3333333333333,96,0
920661765,0,0,38.6666666666667,0,0,0,226.5,10,0,226.5,7.73333333333333,29.45,0
922273740,92.3333333333333,84.6666666666667,95.3333333333333,79.6666666666667,87.3333333333333,0,282.57,10,0,250,87.8666666666667,91.9,0
919571497,72,52.6666666666667,58.3333333333333,58.3333333333333,55.6666666666667,36,266.55,10,0,250,59.4,70.55,0
919427114,83.8333333333333,85.3333333333333,71.3333333333333,85.6666666666667,85,80,257.9,10,0,250,83.9666666666667,88.975,0
919265240,91.6666666666667,94.6666666666667,90,88.6666666666667,92,0,309.75,10,0,250,91.4,94.55,0
919246874,79.6666666666667,67.6666666666667,63.6666666666667,77,68.6666666666667,56,244.51,10,0,244.51,71.3333333333333,78.951,0
918652647,63.1666666666667,69,63.3333333333333,73.3333333333333,65.6666666666667,68,273.52,15,5,250,67.8666666666667,77.4,1
922009558,88.3333333333333,89.6666666666667,75.3333333333333,99.3333333333333,95.6666666666667,0,259.35,10,0,250,89.6666666666667,93.25,0
922720659,99.6666666666667,81.3333333333333,92,81,92.6666666666667,0,262.13,10,0,250,89.3333333333333,93,0
922661378,79,71.3333333333333,78.3333333333333,90.3333333333333,83.6666666666667,0,262.15,10,0,250,80.5333333333333,86.4,0
919872439,0,56.6666666666667,39.6666666666667,57.3333333333333,64.6666666666667,62,254.28,15,5,250,56.0666666666667,68.55,1
919660023,35.6666666666667,36,31,0,0,0,193.95,10,0,193.95,20.5333333333333,35.795,0
922697517,71.1666666666667,73,73.3333333333333,78.3333333333333,72,0,175.46,10,0,175.46,73.5666666666667,73.721,0
921452533,93.8333333333333,62.6666666666667,89.6666666666667,67.6666666666667,74.3333333333333,46,275.3,10,0,250,77.6333333333333,84.225,0
919901753,0,52,57.6666666666667,68.6666666666667,36.3333333333333,54,164.83,10,0,164.83,53.7333333333333,57.783,0
922388017,91.3333333333333,86,83.3333333333333,86.3333333333333,90,84,286.55,15,5,250,87.5333333333333,92.15,1
920866162,93.3333333333333,86,82,89,91,88,281.15,10,0,250,89.4666666666667,93.1,0
922639575,91.3333333333333,78.6666666666667,84,90,82,82,259.35,5,0,250,85.8666666666667,89.9,0
921991201,92.3333333333333,100,92,96,91.3333333333333,0,318.18,10,0,250,94.3333333333333,96.75,0
922567870,94.6666666666667,98.3333333333333,98.6666666666667,98,97,0,320.83,15,5,250,97.3333333333333,99.5,1
920978102,89.3333333333333,92,90.6666666666667,86,94.6666666666667,84,306,14.5,4.5,250,90.5333333333333,94.35,1
922437751,96,99.3333333333333,80.6666666666667,91.3333333333333,94,0,259.77,15,5,250,92.2666666666667,95.7,1
919905908,66,62.3333333333333,84.3333333333333,88,88.3333333333333,80,252.65,10,0,250,81.3333333333333,87,0
919933828,95.3333333333333,100,96.6666666666667,99.3333333333333,98,0,324,10,0,250,97.8666666666667,99.4,0
920513813,92.3333333333333,90.6666666666667,96,88.6666666666667,81.3333333333333,0,273.3,10,0,250,89.8,93.35,0
921493288,0,51.3333333333333,51.6666666666667,0,36,0,230.49,5,0,230.49,27.8,44.399,0
922347139,86,91,96.6666666666667,76,94.6666666666667,0,338.65,10,0,250,88.8666666666667,92.65,0
922751385,0,0,0,0,0,0,87,10,0,87,0,9.7,0
921057967,85.6666666666667,60.3333333333333,81.3333333333333,72.6666666666667,86.6666666666667,60,325.58,10,0,250,77.3333333333333,84,0
920223433,91,86.3333333333333,93.3333333333333,85.6666666666667,84.3333333333333,0,317.61,13.5,3.5,250,88.1333333333333,92.45,1
921759074,92.5,92,94,99.3333333333333,92,0,283.3,10,0,250,93.9666666666667,96.475,0
919284438,92.6666666666667,95,94,94,95,0,256,10,0,250,94.1333333333333,96.6,0
917159468,92.6666666666667,89,90.3333333333333,97.6666666666667,93.6666666666667,0,281.97,10,0,250,92.6666666666667,95.5,0
922401143,77.3333333333333,73,81.6666666666667,82.6666666666667,86.6666666666667,74,365.3,13.5,3.5,250,80.4666666666667,86.7,1
919509935,95,69.3333333333333,96,88.3333333333333,88,74,254.36,10,0,250,88.2666666666667,92.2,0
919552746,63.8333333333333,42,73.3333333333333,65.3333333333333,78.3333333333333,0,339.52,14.5,4.5,250,64.5666666666667,74.875,1
922225358,90.3333333333333,92.6666666666667,87.6666666666667,88.6666666666667,90.3333333333333,0,274.46,10,0,250,89.9333333333333,93.45,0
917993611,96,89.3333333333333,87.3333333333333,98.6666666666667,91.6666666666667,0,298.49,5,0,250,92.6,94.95,0
919223651,96,96,95.3333333333333,93.3333333333333,93,0,289.91,10,0,250,94.7333333333333,97.05,0
921747112,81.5,70.6666666666667,83.6666666666667,85,81.3333333333333,84,237.25,10,0,237.25,83.1,87.05,0
920985849,91,88,92.3333333333333,90.3333333333333,95.3333333333333,0,296.5,10,0,250,91.4,94.55,0
920691735,86,81,74.3333333333333,80,82.6666666666667,0,320.2,10,0,250,80.8,86.6,0
921473321,0,74,71,90,87,90,159.17,10,0,159.17,82.4,78.717,0
921881450,96,75.6666666666667,82,82,85.3333333333333,66,244.33,10,0,244.33,84.2,88.583,0
920004937,86.3333333333333,0,83.6666666666667,86.3333333333333,76,82,256.37,10,0,250,82.8666666666667,88.15,0
922613038,73,73,63.6666666666667,68.6666666666667,71,72,308.24,10,0,250,71.5333333333333,79.65,0
919614370,88,93.3333333333333,89.3333333333333,96,81.6666666666667,0,250.13,10,0,250,89.6666666666667,93.25,0
922393060,85,80.3333333333333,94.6666666666667,96,97.6666666666667,88,299.58,10,0,250,92.2666666666667,95.2,0
920055106,76.5,89.3333333333333,84.6666666666667,74,80,72,297.41,10,0,250,80.9,86.675,0
921168364,68.6666666666667,86.3333333333333,81.3333333333333,85,71,0,255.69,10,0,250,78.4666666666667,84.85,0
920894707,89.3333333333333,82.6666666666667,81.3333333333333,70,83.3333333333333,0,319.92,10,0,250,81.3333333333333,87,0
918614504,72.6666666666667,0,53.3333333333333,37.3333333333333,61.6666666666667,66,255.75,10,0,250,58.2,69.65,0
921803014,77.3333333333333,67,61,74.3333333333333,83,72,245.95,14.5,4.5,245.95,74.7333333333333,82.095,1
921877613,89,74.6666666666667,79,74.3333333333333,0,74,259.52,10,0,250,78.2,84.65,0
921083070,91,87,82,96.3333333333333,97,0,281.67,15,5,250,90.6666666666667,94.5,1
922353796,81,81.3333333333333,75,78,89.3333333333333,84,171.08,10,0,171.08,82.7333333333333,80.158,0
921206268,61,74.3333333333333,78.3333333333333,69,73.3333333333333,72,220.41,10,0,220.41,73.4,78.091,0
922550007,84.8333333333333,90.3333333333333,74.3333333333333,95,81.6666666666667,84,255.23,10,0,250,87.1666666666667,91.375,0
922219047,57.3333333333333,53,42,67.6666666666667,67.6666666666667,64,311.1,15,5,250,61.9333333333333,72.95,1
922188657,82.3333333333333,89.6666666666667,65.6666666666667,0,90,74,284.54,10,0,250,80.3333333333333,86.25,0
922612440,88.3333333333333,76.3333333333333,81.6666666666667,78.3333333333333,70.6666666666667,82,284.98,15,5,250,81.3333333333333,87.5,1
921813729,95.3333333333333,95,88,96.6666666666667,94.3333333333333,0,286.82,15,5,250,93.8666666666667,96.9,1
922014365,73.3333333333333,64,74,85.6666666666667,95,74,330.61,10,0,250,80.4,86.3,0
921096287,82.6666666666667,79,58.6666666666667,66.6666666666667,72.6666666666667,80,252.42,10,0,250,76.2,83.15,0
918058788,68.6666666666667,51.6666666666667,83.3333333333333,77.6666666666667,65.6666666666667,70,298.35,10,0,250,73.0666666666667,80.8,0
919215229,81.3333333333333,90.6666666666667,80.3333333333333,96,88.3333333333333,80,315.56,13,3,250,87.3333333333333,91.8,1
921012863,79.6666666666667,86.3333333333333,80.3333333333333,82.3333333333333,68.3333333333333,60,275.95,10,0,250,79.4,85.55,0
922202290,85,82.6666666666667,89.3333333333333,98.3333333333333,95,0,289.71,15,5,250,90.0666666666667,94.05,1
921943660,74.1666666666667,72,88.3333333333333,72.6666666666667,78.3333333333333,82,260.64,10,0,250,79.1,85.325,0
921788278,82.3333333333333,70.6666666666667,60.6666666666667,71.6666666666667,66,80,334.9,15,5,250,74.1333333333333,82.1,1
922547007,82,86,85,85.3333333333333,81.6666666666667,72,333.35,15,5,250,84,89.5,1
920704981,67.6666666666667,58.3333333333333,77.3333333333333,77,66.3333333333333,50,298.5,10,0,250,69.3333333333333,78,0
919897472,69.3333333333333,80.3333333333333,73.3333333333333,70,76,58,289.47,10,0,250,73.8,81.35,0
921014023,86.5,88.6666666666667,89.3333333333333,82.6666666666667,94.3333333333333,0,289.63,15,5,250,88.3,92.725,1
922254183,83.3333333333333,80,83,73.3333333333333,92.3333333333333,62,335.05,10,0,250,82.4,87.8,0
921253541,84.6666666666667,65,63,79.6666666666667,71.3333333333333,64,274.33,10,0,250,72.9333333333333,80.7,0
921081425,87.1666666666667,95,91.3333333333333,94.3333333333333,95.3333333333333,0,274.38,15,5,250,92.6333333333333,95.975,1
922355396,86.3333333333333,90.3333333333333,78,82,89.3333333333333,94,255.59,10,0,250,88.4,92.3,0
922219416,53.6666666666667,61,66.3333333333333,59.3333333333333,76,60,269.08,10,0,250,64.5333333333333,74.4,0
921353807,79.6666666666667,76.6666666666667,74.6666666666667,80,70.6666666666667,0,234.79,10,0,234.79,76.3333333333333,81.729,0
919393060,55,46.3333333333333,68,71,70,70,274.88,10,0,250,66.8,76.1,0
920432473,92.6666666666667,76.6666666666667,87,91.3333333333333,90.3333333333333,0,325.83,15,5,250,87.6,92.2,1
922400814,82.5,90.6666666666667,84.6666666666667,66.6666666666667,92.3333333333333,72,314,10,0,250,84.4333333333333,89.325,0
922612893,77.6666666666667,71.6666666666667,79.3333333333333,88.3333333333333,78.3333333333333,0,279,10,0,250,79.0666666666667,85.3,0
920925281,90.8333333333333,76.6666666666667,88.3333333333333,89,84,82,276.65,10,0,250,86.8333333333333,91.125,0
921186058,96,94,94,0,93.6666666666667,94,264.25,14.5,4.5,250,94.3333333333333,97.2,1
922304606,63.1666666666667,31,52,34.3333333333333,48.6666666666667,36,294.52,5,0,250,46.8333333333333,60.625,0
919677692,91.3333333333333,87.6666666666667,0,70.3333333333333,0,82,249.05,0,0,249.05,66.2666666666667,74.605,0
922117796,59.8333333333333,0,0,0,0,0,279.82,10,0,250,11.9666666666667,34.975,0
921944643,80.5,70.6666666666667,83.3333333333333,89,83,86,304.78,15,5,250,84.3666666666667,89.775,1
920584509,84,97.3333333333333,92.3333333333333,100,93.6666666666667,0,255,10,0,250,93.4666666666667,96.1,0
922048056,92.3333333333333,99.3333333333333,81.3333333333333,91.3333333333333,95,0,285.88,10,0,250,91.8666666666667,94.9,0
922549270,94,82.3333333333333,92,97.6666666666667,90.3333333333333,96,310.74,10,0,250,94,96.5,0
922806191,87.5,88.3333333333333,60.3333333333333,79.3333333333333,0,0,178.9,5,0,178.9,63.1,65.715,0
921226002,85.3333333333333,83.6666666666667,74.3333333333333,96.6666666666667,81,74,263,10,0,250,84.2,89.15,0
922680906,87.1666666666667,0,77.6666666666667,68.6666666666667,77.3333333333333,68,266.61,10,0,250,75.7666666666667,82.825,0
920730191,75.3333333333333,82.3333333333333,84,86,91.6666666666667,78,303.83,15,5,250,84.4,89.8,1
922590821,86.1666666666667,97,85.6666666666667,96.6666666666667,95.3333333333333,0,324.31,10,0,250,92.1666666666667,95.125,0
919766930,63.3333333333333,0,0,0,0,0,80.5,0,0,80.5,12.6666666666667,17.55,0
920643068,91.8333333333333,93,90.6666666666667,89,96,96,260.75,10,0,250,93.5,96.125,0
919150397,81.6666666666667,85,94.6666666666667,93,88.6666666666667,78,312.03,10,0,250,88.6,92.45,0
921262561,85.3333333333333,76,86,88,83.3333333333333,86,308,10,0,250,85.7333333333333,90.3,0
918641946,64.6666666666667,53.3333333333333,58.6666666666667,65,75.6666666666667,0,259.2,10,0,250,63.4666666666667,73.6,0
922224168,69,75.3333333333333,65.6666666666667,80,90.6666666666667,76,336.29,13.5,3.5,250,78.2,85,1
922008643,88.3333333333333,95.3333333333333,85.3333333333333,86,72,88,268.8,15,5,250,88.6,92.95,1
922250365,85.6666666666667,85,94,96.3333333333333,94.6666666666667,0,266.31,13.5,3.5,250,91.1333333333333,94.7,1
920940622,66,43.3333333333333,53.3333333333333,54,74.3333333333333,56,239,10,0,239,60.7333333333333,70.45,0
922110272,72.3333333333333,83.3333333333333,77.6666666666667,72.3333333333333,83.3333333333333,84,298.28,15,5,250,80.1333333333333,86.6,1
921085861,95,82.6666666666667,72.6666666666667,81,76.6666666666667,82,235.51,10,0,235.51,83.4666666666667,87.151,0
922457443,89.3333333333333,86.6666666666667,86,88.3333333333333,98.6666666666667,0,269.01,15,5,250,89.8,93.85,1
919522996,76.6666666666667,94,90.3333333333333,80,83,82,257.53,10,0,250,85.8666666666667,90.4,0
920968798,88.3333333333333,81.3333333333333,87.6666666666667,85.6666666666667,82,84,289.22,10,0,250,85.5333333333333,90.15,0
919527577,90.3333333333333,82.6666666666667,65.3333333333333,79.6666666666667,91.3333333333333,94,262.18,10,0,250,87.6,91.7,0
921147929,97.3333333333333,86.6666666666667,90.6666666666667,92,93,0,259.63,15,5,250,91.9333333333333,95.45,1
919649109,96,70,93.3333333333333,0,84.3333333333333,70,204.75,5,0,204.75,82.7333333333333,83.025,0
922007563,88.3333333333333,100,98,85.6666666666667,94,0,328,15,5,250,93.2,96.4,1
922509197,78.6666666666667,92.3333333333333,88.6666666666667,89.6666666666667,97.6666666666667,88,337.62,10,0,250,91.2666666666667,94.45,0
922232901,86.6666666666667,79.3333333333333,85.3333333333333,86,96.6666666666667,90,292,15,5,250,88.9333333333333,93.2,1
921942771,80.1666666666667,94.3333333333333,84.6666666666667,85.3333333333333,92.3333333333333,76,300.28,10,0,250,87.3666666666667,91.525,0
922454763,86,76.3333333333333,72.6666666666667,0,75.6666666666667,92,250.58,15,5,250,80.5333333333333,86.9,1
922374241,63.6666666666667,85,74,82,66,68,263.5,10,0,250,75,82.25,0
922557110,87.6666666666667,94,90,97.6666666666667,88.3333333333333,0,283.83,15,5,250,91.5333333333333,95.15,1
919216969,86.6666666666667,97,0,88.6666666666667,86,84,348,15,5,250,88.4666666666667,92.85,1
919716168,88.3333333333333,93,80.6666666666667,88,90.6666666666667,82,283.52,10,0,250,88.4,92.3,0
922810941,98.6666666666667,95.3333333333333,93.3333333333333,92.6666666666667,89.3333333333333,0,186.34,10,5,186.34,93.8666666666667,90.034,1
920779686,88.6666666666667,88,68.6666666666667,83.3333333333333,93.6666666666667,88,304.97,10,0,250,88.3333333333333,92.25,0
921096850,83.3333333333333,57.3333333333333,59,78,66,66,255.75,10,0,250,70.4666666666667,78.85,0
922133754,72.6666666666667,71.3333333333333,87.3333333333333,95.3333333333333,94.3333333333333,82,276.05,12,2,250,86.3333333333333,90.95,1
922074952,85.6666666666667,97.3333333333333,81.3333333333333,95,93.3333333333333,0,256.62,10,0,250,90.5333333333333,93.9,0
