First Name,Last Name,SID,anon_id,Email,Sections,Total Score,Max Points,Status,Submission ID,Submission Time,Lateness (H:M:S),View Count,Submission Count,1: H0 (5.0 pts),2: H0 Sketch (5.0 pts),3: H1: Directional (5.0 pts),4: H1: Non-Directional (5.0 pts),5: PV Name (5.0 pts),6: PV OP-Def (10.0 pts),7: PV Type (5.0 pts),8: PV Measure (5.0 pts),9: OV Name (5.0 pts),10: OV OP-Def (10.0 pts),11: OV Type (5.0 pts),12: OV Measure (5.0 pts),13: New OV Measure (5.0 pts),14: Claim Type (5.0 pts),15: Claim Type Explain (10.0 pts),16: Mill's Criteria (10.0 pts),17: Alternative Explanation (10.0 pts),18: Interpretation (10.0 pts),19: MC 1 (3.0 pts),20: MC 2 (3.0 pts),21: MC 3 (3.0 pts),22: MC 4 (3.0 pts),23: MC 5 (3.0 pts),24: MC 6 (3.0 pts),25: MC 7 (3.0 pts),26: MC 8 (3.0 pts),27: MC 9 (3.0 pts),28: MC 10 (3.0 pts)
redcated,redcated,redacted,568721,redcated,psc-041-002-wq-2023,112.5,150,Graded,156429441,1/20/2023 14:12,0:00:00,2,1,4.5,5,5,4.5,5,7.5,5,5,5,9.5,5,5,5,5,10,5,0,6.5,3,3,0,0,0,3,3,3,0,0
redcated,redcated,redacted,298429,redcated,psc-041-001-wq-2023,119.5,150,Graded,156429442,1/20/2023 14:12,0:00:00,7,1,4,5,5,4,2.5,9,5,5,5,10,5,5,5,0,5,6,10,8,3,3,3,0,0,3,3,0,3,3
redcated,redcated,redacted,829820,redcated,psc-041-001-wq-2023,142,150,Graded,156429443,1/20/2023 14:12,0:00:00,0,1,5,5,5,5,5,10,5,5,5,10,5,5,5,5,10,6,8,8,3,3,3,3,3,3,3,3,3,3
redcated,redcated,redacted,214276,redcated,psc-041-002-wq-2023,105,150,Graded,156429444,1/20/2023 14:12,0:00:00,5,1,2,2,2,2,5,8,5,5,5,10,5,5,5,5,10,0,0,8,3,3,0,3,0,3,3,0,3,3
redcated,redcated,redacted,841390,redcated,psc-041-002-wq-2023,115.5,150,Graded,156429445,1/20/2023 14:12,0:00:00,5,1,4,5,5,4,5,8,5,5,2.5,10,0,5,5,5,10,10,0,0,3,3,3,3,3,3,3,0,3,3
redcated,redcated,redacted,825875,redcated,psc-041-001-wq-2023,124,150,Graded,156429446,1/20/2023 14:12,0:00:00,2,1,5,5,0,5,5,10,5,5,5,9.5,5,5,5,5,5,5,9,6.5,3,3,3,0,3,3,3,0,3,3
redcated,redcated,redacted,324553,redcated,psc-041-001-wq-2023,133,150,Graded,156429447,1/20/2023 14:12,0:00:00,3,1,4,5,4.5,5,5,9,5,5,5,10,5,5,5,5,5,9,5,6.5,3,3,3,3,3,3,3,3,3,3
redcated,redcated,redacted,681486,redcated,psc-041-002-wq-2023,102.5,150,Graded,156429448,1/20/2023 14:12,0:00:00,1,1,5,5,5,5,5,0,5,0,5,7,5,5,5,0,5,10,9,6.5,3,0,0,3,0,0,3,0,3,3
redcated,redcated,redacted,469937,redcated,psc-041-002-wq-2023,131.5,150,Graded,156429449,1/20/2023 14:12,0:00:00,2,1,5,5,5,5,5,10,5,5,5,9.5,5,5,5,5,5,10,10,0,3,3,0,3,3,3,3,3,3,3
redcated,redcated,redacted,711460,redcated,psc-041-001-wq-2023,144,150,Graded,156429450,1/20/2023 14:12,0:00:00,0,1,5,5,5,5,5,10,5,5,5,10,5,5,5,5,10,10,9,8,3,3,0,3,3,3,3,3,3,3
redcated,redcated,redacted,122746,redcated,psc-041-002-wq-2023,135.5,150,Graded,156635515,1/22/2023 15:38,0:00:00,3,1,5,5,4,5,5,10,5,5,5,10,5,5,5,5,10,8,8,6.5,0,3,3,3,0,3,3,3,3,3
redcated,redcated,redacted,117848,redcated,psc-041-002-wq-2023,108.5,150,Graded,156635591,1/22/2023 15:38,0:00:00,8,1,5,5,3.5,5,5,4,5,0,5,4,5,5,5,5,10,9,0,10,0,3,3,0,0,3,3,0,3,3
redcated,redcated,redacted,370790,redcated,psc-041-001-wq-2023,137,150,Graded,156635821,1/22/2023 15:40,0:00:00,3,1,3,5,5,5,2.5,6,5,5,2.5,10,5,5,5,5,10,10,8,10,3,3,3,3,3,3,3,3,3,3
redcated,redcated,redacted,700506,redcated,psc-041-002-wq-2023,146.5,150,Graded,156635866,1/22/2023 15:40,0:00:00,0,1,5,5,4.5,5,5,10,5,5,5,10,5,5,5,5,10,10,9,8,3,3,3,3,3,3,3,3,3,3
redcated,redcated,redacted,951938,redcated,psc-041-002-wq-2023,130,150,Graded,156635903,1/22/2023 15:41,0:00:00,1,1,5,5,5,3.5,5,8,5,5,5,9,5,5,5,5,10,0,8,6.5,3,3,3,3,3,3,3,3,3,3
redcated,redcated,redacted,465537,redcated,psc-041-002-wq-2023,107,150,Graded,156635959,1/22/2023 15:41,0:00:00,1,1,4.5,5,5,4.5,5,7,5,5,5,9,5,5,5,0,5,0,8,0,3,3,0,3,0,3,3,3,3,3
redcated,redcated,redacted,221844,redcated,psc-041-002-wq-2023,129,150,Graded,156636028,1/22/2023 15:42,0:00:00,2,1,4.5,5,5,5,5,6,5,5,5,10,5,0,5,5,10,9.5,8,7,3,3,3,3,3,3,0,0,3,3
redcated,redcated,redacted,852104,redcated,psc-041-001-wq-2023,134,150,Graded,156636072,1/22/2023 15:42,0:00:00,3,1,5,5,5,5,5,5,5,5,5,9.5,5,5,5,5,10,7,9,6.5,3,3,3,3,3,3,3,0,3,3
redcated,redcated,redacted,533181,redcated,psc-041-002-wq-2023,78,150,Graded,156636183,1/22/2023 15:43,0:00:00,1,1,4,0,5,5,2.5,0,5,5,5,0,5,0,5,5,10,0,0,6.5,0,3,3,0,0,3,3,0,0,3
redcated,redcated,redacted,132340,redcated,psc-041-002-wq-2023,121,150,Graded,156636238,1/22/2023 15:43,0:00:00,3,1,4,5,4.5,5,2.5,5,5,5,2.5,6.5,5,0,5,5,10,6,8,7,3,3,3,3,3,3,3,3,3,3
redcated,redcated,redacted,978499,redcated,psc-041-002-wq-2023,101.5,150,Graded,156636282,1/22/2023 15:43,0:00:00,5,1,5,5,3.5,5,5,6.5,5,0,5,8.5,5,0,5,5,0,9,8,0,3,3,3,0,0,3,0,3,3,3
redcated,redcated,redacted,259122,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,484728,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,311227,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,401033,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,292900,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,862239,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,617396,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,191876,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,863048,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,720723,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,294860,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,846172,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,970613,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,460606,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,364560,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,124704,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,156364,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,914016,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,560484,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,193857,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,190892,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,416172,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,504530,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,652357,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,843535,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,980127,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,309943,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,976464,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,704993,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,758184,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,980472,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,162187,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,514088,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,690059,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,745036,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,377090,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,946128,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,785013,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,447538,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,819135,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,177840,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,756469,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,165680,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,873291,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,861958,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,711072,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,736790,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,570810,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,480961,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,880562,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,601701,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,422809,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,357173,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,820889,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,520659,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,755204,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,158549,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,587423,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,229553,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,221958,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,100915,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,231177,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,515838,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,543411,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,175573,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,768234,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,450272,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,866180,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,820879,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,362052,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,898473,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,335731,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,787036,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,431825,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,780541,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,323859,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,721359,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,257545,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,919266,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,282874,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,832756,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,134149,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,357577,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,149203,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,370378,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,392584,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,535753,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,187418,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,557781,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,172263,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,423080,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,186775,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,100168,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,920816,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,690064,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,796250,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,689023,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,863924,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,351711,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,781336,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,471494,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,857405,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,664851,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,326394,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,955242,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,126548,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,124193,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,353441,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,411906,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,179184,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,158198,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,493377,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,479550,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,887391,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,927645,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,128513,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,669717,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,375253,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,635780,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,411472,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,841731,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,878824,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,496293,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,877116,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,920586,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,687940,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,109338,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,553565,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,808404,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,483406,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,267132,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,449769,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,348376,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,643893,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,769753,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,780786,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,967176,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,864689,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,429085,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,458187,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,893307,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,265323,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,426634,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,218653,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,324135,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,957384,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,794376,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,590181,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,402997,redcated,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redcated,redcated,redacted,378876,redcated,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
