First Name,Last Name,SID,anon_id,Email,Sections,Total Score,Max Points,Status,Submission ID,Submission Time,Lateness (H:M:S),View Count,Submission Count,1: PV Operational Definition (5.0 pts),2: PV Type (5.0 pts),3: PV Measure (5.0 pts),4: Claim Type (5.0 pts),5: PV Construct Validity (10.0 pts),6: OV Type (5.0 pts),7: OV Measure (5.0 pts),8: New OV Measure (5.0 pts),9: Compare Construct Validity (10.0 pts),10: Internal Validity 1 (15.0 pts),11: Internal Validity 2 (15.0 pts),12: Confound (15.0 pts),13: Reliability (5.0 pts),14: Research Design (5.0 pts),15: Explain Research Design (5.0 pts),16: Error Bars (5.0 pts),17: P-Value (5.0 pts),18: Interpretation (5.0 pts),19: MC 19 (2.0 pts),20: MC 20 (2.0 pts),21: MC 21 (2.0 pts),22: MC 22 (2.0 pts),23: MC 23 (2.0 pts),24: MC 24 (2.0 pts),25: MC 25 (2.0 pts),26: MC 26 (2.0 pts),27: MC 27 (2.0 pts),28: MC 28 (2.0 pts)
redacted,redacted,redacted,548019,redacted,psc-041-001-wq-2023,130.75,150,Graded,162520427,2/16/2023 13:50,0:00:00,1,1,3.5,5,5,5,0,5,5,5,10,15,15,15,5,5,5,5,5,1.25,2,2,2,2,2,2,2,0,0,2
redacted,redacted,redacted,578485,redacted,psc-041-001-wq-2023,143.25,150,Graded,162520428,2/16/2023 13:50,0:00:00,5,1,4,5,5,5,6.25,5,5,5,10,15,15,15,5,5,5,5,5,5,2,2,2,2,0,2,2,2,2,2
redacted,redacted,redacted,447538,redacted,psc-041-002-wq-2023,143.25,150,Graded,162747518,2/17/2023 9:27,0:00:00,4,1,4.25,5,5,5,5.75,5,5,5,10,15,15,15,5,5,5,5,5,3.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,354907,redacted,psc-041-001-wq-2023,145,150,Graded,163003142,2/18/2023 0:51,0:00:00,7,2,4,5,5,5,6,5,5,5,10,15,15,15,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,464491,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,122746,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,484728,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,143458,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,311227,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,401033,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,469937,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,292900,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,617396,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,191876,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,294860,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,951938,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,846172,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,970613,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,460606,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,124704,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,993306,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,808560,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,156364,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,914016,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,560484,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,193857,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,416172,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,504530,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,652357,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,843535,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,980127,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,238823,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,309943,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,704993,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,758184,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,980472,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,162187,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,737475,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,210273,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,514088,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,690059,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,745036,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,946128,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,785013,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,177840,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,749976,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,165680,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,873291,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,861958,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,711072,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,736790,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,570810,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,480961,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,880562,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,601701,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,422809,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,316719,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,741913,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,357173,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,657848,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,820889,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,755204,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,158549,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,587423,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,229553,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,221958,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,618706,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,100915,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,231177,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,515838,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,543411,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,175573,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,441521,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,184622,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,439234,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,866180,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,820879,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,898473,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,335731,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,266622,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,431825,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,907662,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,323859,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,721359,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,257545,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,214276,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,282874,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,832756,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,134149,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,113553,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,425200,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,478268,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,370378,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,392584,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,187418,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,518197,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,444720,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,919451,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,172263,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,423080,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,100168,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,920816,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,690064,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,689023,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,568721,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,351711,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,208750,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,465537,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,781336,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,819274,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,471494,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,857405,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,664851,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,825875,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,326394,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,955242,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,840605,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,193776,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,126548,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,660431,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,700506,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,117848,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,124193,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,353441,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,980134,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,179184,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,158198,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,493377,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,479550,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,929062,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,927645,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,128513,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,669717,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,375253,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,635780,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,411472,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,878824,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,928498,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,496293,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,920586,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,109338,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,808404,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,483406,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,319559,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,449769,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,585527,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,348376,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,643893,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,769753,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,780786,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,967176,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,340708,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,864689,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,429085,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,690036,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,893307,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,265323,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,426634,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,218653,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,324135,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,957384,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,590181,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,402997,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,378876,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,623912,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,863598,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,822752,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,819157,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,132340,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,681486,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,451623,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,298840,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,127794,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,637438,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,946353,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,151246,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,644205,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,603399,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,760890,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,128016,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,488889,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,720293,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,693045,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,806967,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
