"","student_id","exam","question_id","numMistakes"
"894","918803315","3","Interpret",2
"895","918803315","3","OPDEF",5
"896","918803315","4","CV",3
"897","918803315","4","IVTHREAT",2
"898","918803315","4","REP",1
"899","918805805","1","H1",1
"900","918805805","1","OPDEF",4
"901","918805805","2","CV",2
"902","918805805","2","H0",3
"903","918805805","2","Interpret",1
"904","918805805","2","OPDEF",8
"905","918805805","3","COMPCV",1
"906","918805805","3","CV",3
"907","918805805","3","Interpret",2
"908","918805805","3","OPDEF",6
"909","918817275","1","OPDEF",3
"910","918817275","2","H0",3
"911","918817275","2","Interpret",1
"912","918817275","2","OPDEF",5
"913","918817275","3","COMPCV",1
"914","918817275","3","Interpret",2
"915","918817275","3","OPDEF",1
"916","918817275","5","Interpret",1
"917","918817275","5","IVTHREAT",1
"918","918817275","5","OPDEF",1
"919","918824970","1","OPDEF",7
"920","918824970","2","H0",3
"921","918824970","2","Interpret",1
"922","918824970","2","OPDEF",2
"923","918824970","3","CV",5
"924","918824970","3","Interpret",2
"925","918824970","3","OPDEF",2
"926","918824970","4","CV",1
"927","918824970","4","IVTHREAT",1
"928","918824970","4","REP",1
"929","918824970","5","CONFOUND",3
"930","918824970","5","CV",1
"931","918824970","5","OPDEF",1
"932","918841791","1","OPDEF",5
"933","918841791","2","CV",2
"934","918841791","2","H0",3
"935","918841791","2","Interpret",1
"936","918841791","2","OPDEF",3
"937","918841791","3","CV",7
"938","918841791","3","Interpret",1
"939","918841791","3","OPDEF",4
"940","918841791","5","COMPCV",3
"941","918841791","5","CONFOUND",1
"942","918841791","5","CV",2
"943","918841791","5","Interpret",2
"944","918841791","5","REP",2
"945","918845917","1","OPDEF",4
"946","918845917","3","CV",1
"947","918845917","3","Interpret",2
"948","918845917","3","OPDEF",2
"949","918845917","4","CV",1
"950","918845917","4","IVTHREAT",3
"951","918845917","4","REP",1
"952","918845917","5","COMPCV",3
"953","918845917","5","CV",1
"954","918845917","5","Interpret",1
"955","918845917","5","OPDEF",1
"956","918845917","5","REP",3
"957","918888411","1","OPDEF",2
"958","918888411","2","H0",3
"959","918888411","2","OPDEF",1
"960","918888411","3","CV",1
"961","918888411","3","Interpret",1
"962","918888411","5","COMPCV",1
"963","918888411","5","IVTHREAT",2
"964","919023259","1","H1",1
"965","919023259","1","OPDEF",2
"966","919023259","2","CV",2
"967","919023259","2","H0",3
"968","919023259","2","OPDEF",5
"969","919023259","3","CV",1
"970","919023259","3","Interpret",2
"971","919023259","4","REP",1
"972","919141513","1","H0",1
"973","919141513","1","OPDEF",2
"974","919141513","2","H0",3
"975","919141513","2","Interpret",1
"976","919141513","2","OPDEF",1
"977","919141513","3","Interpret",2
"978","919141513","3","OPDEF",4
"979","919141513","4","CV",6
"980","919141513","4","REP",3
"981","919141513","5","COMPCV",1
"982","919141513","5","CONFOUND",2
"983","919141513","5","Interpret",2
"984","919141513","5","OPDEF",1
"985","919151228","1","H0",1
"986","919151228","1","H1",1
"987","919151228","1","OPDEF",2
"988","919151228","2","CV",2
"989","919151228","2","H0",3
"990","919151228","2","OPDEF",2
"991","919151228","3","COMPCV",1
"992","919151228","3","Interpret",2
"993","919151228","3","OPDEF",2
"994","919151228","4","IVTHREAT",1
"995","919151228","4","REP",1
"996","919151655","2","CV",2
"997","919151655","2","H0",3
"998","919151655","2","H1",1
"999","919151655","2","OPDEF",2
"1000","919151655","3","Interpret",2
"1001","919151655","3","OPDEF",2
"1002","919151655","4","REP",3
"1003","919151655","5","COMPCV",2
"1004","919151655","5","CV",5
"1005","919151655","5","Interpret",2
"1006","919151655","5","IVTHREAT",1
"1007","919151655","5","OPDEF",1
"1008","919151655","5","REP",2
"1009","919153488","1","H0",1
"1010","919153488","1","OPDEF",3
"1011","919153488","2","H0",3
"1012","919153488","2","Interpret",2
"1013","919153488","2","OPDEF",1
"1014","919153488","3","Interpret",1
"1015","919153488","3","OPDEF",1
"1016","919153488","4","CV",1
"1017","919169883","1","H1",1
"1018","919169883","2","CV",1
"1019","919169883","2","H0",3
"1020","919169883","2","Interpret",1
"1021","919169883","2","OPDEF",1
"1022","919169883","3","Interpret",2
"1023","919169883","3","OPDEF",1
"1024","919173934","1","H1",1
"1025","919173934","2","H0",3
"1026","919173934","2","OPDEF",3
"1027","919173934","3","CV",1
"1028","919173934","3","Interpret",2
"1029","919173934","5","OPDEF",1
"1030","919176627","1","OPDEF",6
"1031","919176627","2","CV",1
"1032","919176627","2","H0",3
"1033","919176627","2","Interpret",1
"1034","919176627","2","OPDEF",2
"1035","919176627","3","CV",4
"1036","919176627","3","Interpret",2
"1037","919176627","3","OPDEF",5
"1038","919176627","4","CV",2
"1039","919176627","4","IVTHREAT",1
"1040","919176627","4","REP",2
"1041","919180192","1","OPDEF",3
"1042","919180192","2","H0",3
"1043","919180192","2","Interpret",2
"1044","919180192","2","OPDEF",6
"1045","919180192","3","Interpret",2
"1046","919180192","3","OPDEF",3
"1047","919180192","4","CV",4
"1048","919180192","4","IVTHREAT",2
"1049","919180192","4","OPDEF",3
"1050","919180192","4","REP",3
"1051","919180464","1","H0",1
"1052","919180464","1","OPDEF",1
"1053","919180464","2","CV",1
"1054","919180464","2","H0",3
"1055","919180464","2","Interpret",1
"1056","919180464","2","OPDEF",2
"1057","919180464","3","COMPCV",2
"1058","919180464","3","CV",4
"1059","919180464","3","Interpret",2
"1060","919180464","3","OPDEF",6
"1061","919180464","5","COMPCV",3
"1062","919180464","5","CONFOUND",1
"1063","919180464","5","CV",3
"1064","919180464","5","Interpret",2
"1065","919180464","5","REP",1
"1066","919194104","1","H1",1
"1067","919194104","1","OPDEF",3
"1068","919194104","2","CV",2
"1069","919194104","2","H0",3
"1070","919194104","2","Interpret",1
"1071","919194104","2","OPDEF",2
"1072","919194104","3","COMPCV",2
"1073","919194104","3","CV",6
"1074","919194104","3","Interpret",2
"1075","919194104","4","CV",3
"1076","919194104","4","IVTHREAT",3
"1077","919194104","4","REP",1
"1078","919195459","1","H0",1
"1079","919195459","1","OPDEF",2
"1080","919195459","2","CV",3
"1081","919195459","2","H0",3
"1082","919195459","2","Interpret",1
"1083","919195459","2","OPDEF",1
"1084","919195459","3","CV",3
"1085","919195459","3","Interpret",2
"1086","919195459","3","OPDEF",3
"1087","919211304","1","OPDEF",3
"1088","919211304","2","CV",1
"1089","919211304","2","H0",3
"1090","919211304","2","OPDEF",2
"1091","919211304","3","CV",1
"1092","919211304","3","Interpret",1
"1093","919211304","3","OPDEF",5
"1094","919211304","5","CV",1
"1095","919211304","5","Interpret",1
"1096","919211304","5","IVTHREAT",1
"1097","919214738","1","H0",1
"1098","919214738","1","OPDEF",1
"1099","919214738","2","H0",3
"1100","919214738","3","CV",1
"1101","919214738","3","Interpret",2
"1102","919214738","3","OPDEF",6
"1103","919214738","4","CV",2
"1104","919214738","4","OPDEF",2
"1105","919214738","4","REP",1
"1106","919230013","1","OPDEF",1
"1107","919230013","2","CV",2
"1108","919230013","2","H0",3
"1109","919230013","2","Interpret",1
"1110","919230013","3","CV",5
"1111","919230013","3","OPDEF",2
"1112","919230013","4","OPDEF",2
"1113","919230013","4","REP",1
"1114","919230013","5","COMPCV",1
"1115","919230013","5","CV",1
"1116","919230013","5","REP",1
"1117","919245338","1","OPDEF",3
"1118","919245338","2","CV",3
"1119","919245338","2","H0",3
"1120","919245338","2","Interpret",2
"1121","919245338","2","OPDEF",3
"1122","919245338","3","COMPCV",1
"1123","919245338","3","Interpret",2
"1124","919245338","3","OPDEF",5
"1125","919245338","4","IVTHREAT",1
"1126","919245338","5","COMPCV",4
"1127","919245338","5","CV",2
"1128","919245338","5","Interpret",2
"1129","919245532","1","H0",2
"1130","919245532","2","CV",3
"1131","919245532","2","H0",3
"1132","919245532","2","Interpret",1
"1133","919245532","2","OPDEF",4
"1134","919245532","3","CV",5
"1135","919245532","3","Interpret",2
"1136","919245532","4","OPDEF",2
"1137","919245532","4","REP",1
"1138","919245532","5","COMPCV",3
"1139","919245532","5","CONFOUND",2
"1140","919245532","5","CV",1
"1141","919245532","5","IVTHREAT",1
"1142","919245532","5","OPDEF",3
"1143","919245532","5","REP",1
"1144","919246418","1","OPDEF",3
"1145","919246418","2","CV",3
"1146","919246418","2","H0",3
"1147","919246418","2","Interpret",1
"1148","919246418","2","OPDEF",4
"1149","919246418","3","CV",4
"1150","919246418","3","Interpret",2
"1151","919246418","3","OPDEF",4
"1152","919246641","1","H0",1
"1153","919246641","1","OPDEF",1
"1154","919246641","2","CV",1
"1155","919246641","2","H0",3
"1156","919246641","2","Interpret",1
"1157","919246641","2","OPDEF",4
"1158","919246641","3","COMPCV",1
"1159","919246641","3","Interpret",2
"1160","919246641","3","OPDEF",2
"1161","919246641","4","CV",4
"1162","919246641","4","IVTHREAT",3
"1163","919246641","4","REP",1
"1164","919246641","5","COMPCV",1
"1165","919246641","5","CONFOUND",3
"1166","919246641","5","Interpret",2
"1167","919246641","5","OPDEF",1
"1168","919246641","5","REP",3
"1169","919278033","1","OPDEF",1
"1170","919278033","2","CV",2
"1171","919278033","2","H0",3
"1172","919278033","2","Interpret",1
"1173","919278033","2","OPDEF",2
"1174","919278033","3","Interpret",1
"1175","919278033","3","OPDEF",2
"1176","919278033","5","COMPCV",3
"1177","919278033","5","CV",1
"1178","919278033","5","Interpret",2
"1179","919278033","5","IVTHREAT",2
"1180","919278033","5","OPDEF",1
"1181","919278596","2","H0",3
"1182","919278596","2","Interpret",1
"1183","919278596","3","CV",5
"1184","919278596","3","Interpret",2
"1185","919278596","4","OPDEF",3
"1186","919282184","1","H0",3
"1187","919282184","1","H1",1
"1188","919282184","1","OPDEF",5
"1189","919282184","2","CV",1
"1190","919282184","2","H0",3
"1191","919282184","2","Interpret",1
"1192","919282184","2","OPDEF",5
"1193","919282184","3","COMPCV",5
"1194","919282184","3","CV",4
"1195","919282184","3","Interpret",2
"1196","919282184","3","OPDEF",4
"1197","919282184","4","CONFOUND",4
"1198","919282184","4","OPDEF",2
"1199","919282184","4","REP",4
"1200","919295087","1","H0",1
"1201","919295087","1","OPDEF",4
"1202","919295087","2","CV",3
"1203","919295087","2","H0",3
"1204","919295087","2","Interpret",1
"1205","919295087","2","OPDEF",4
"1206","919295087","3","CV",5
"1207","919295087","3","Interpret",1
"1208","919295087","3","OPDEF",5
"1209","919295087","4","CV",1
"1210","919295087","4","REP",1
"1211","919295087","5","COMPCV",1
"1212","919295087","5","CONFOUND",2
"1213","919295087","5","CV",1
"1214","919295087","5","REP",2
"1215","919329539","1","OPDEF",1
"1216","919329539","2","CV",1
"1217","919329539","2","H0",3
"1218","919329539","2","OPDEF",3
"1219","919329539","3","CV",2
"1220","919329539","3","Interpret",2
"1221","919329539","4","CV",2
"1222","919329539","4","REP",1
"1223","919329539","5","CV",2
"1224","919329539","5","Interpret",2
"1225","919329539","5","IVTHREAT",1
"1226","919329539","5","OPDEF",2
"1227","919330094","1","H0",1
"1228","919330094","1","OPDEF",1
"1229","919330094","2","H0",3
"1230","919330094","2","OPDEF",3
"1231","919330094","3","Interpret",1
"1232","919330094","3","OPDEF",2
"1233","919330094","4","CV",2
"1234","919330094","5","CONFOUND",2
"1235","919330094","5","CV",2
"1236","919330094","5","REP",2
"1237","919330780","1","OPDEF",2
"1238","919330780","2","CV",2
"1239","919330780","2","H0",3
"1240","919330780","2","Interpret",1
"1241","919330780","2","OPDEF",2
"1242","919330780","3","CONFOUND",1
"1243","919330780","3","CV",1
"1244","919330780","3","Interpret",1
"1245","919330780","3","OPDEF",3
"1246","919330780","4","CV",4
"1247","919332652","1","OPDEF",6
"1248","919332652","2","CV",2
"1249","919332652","2","H0",3
"1250","919332652","2","Interpret",1
"1251","919332652","2","OPDEF",2
"1252","919332652","3","COMPCV",1
"1253","919332652","3","CV",1
"1254","919332652","3","Interpret",2
"1255","919332652","3","OPDEF",1
"1256","919337291","1","OPDEF",4
"1257","919337291","2","H0",3
"1258","919337291","2","Interpret",1
"1259","919337291","2","OPDEF",3
"1260","919337291","3","COMPCV",2
"1261","919337291","3","Interpret",2
"1262","919337291","3","OPDEF",2
"1263","919337291","4","IVTHREAT",3
"1264","919337291","4","REP",2
"1265","919337291","5","CV",1
"1266","919337291","5","Interpret",2
"1267","919337291","5","IVTHREAT",1
"1268","919337563","1","H0",1
"1269","919337563","1","OPDEF",4
"1270","919337563","2","CV",2
"1271","919337563","2","H0",3
"1272","919337563","2","Interpret",2
"1273","919337563","2","OPDEF",2
"1274","919337563","3","COMPCV",1
"1275","919337563","3","CV",7
"1276","919337563","3","Interpret",2
"1277","919337563","3","OPDEF",3
"1278","919348167","1","H0",1
"1279","919348167","1","OPDEF",5
"1280","919348167","2","CV",2
"1281","919348167","2","H0",3
"1282","919348167","2","Interpret",2
"1283","919348167","2","OPDEF",4
"1284","919348167","3","CV",4
"1285","919348167","3","Interpret",2
"1286","919348167","3","OPDEF",2
"1287","919349551","1","H1",1
"1288","919349551","1","OPDEF",1
"1289","919349551","2","CV",1
"1290","919349551","2","H0",3
"1291","919349551","2","OPDEF",3
"1292","919349551","3","OPDEF",5
"1293","919349551","5","COMPCV",1
"1294","919349551","5","CONFOUND",3
"1295","919349551","5","CV",1
"1296","919349551","5","REP",3
"1297","919356890","2","CV",2
"1298","919356890","2","H0",3
"1299","919356890","2","H1",1
"1300","919356890","2","Interpret",1
"1301","919356890","2","OPDEF",3
"1302","919356890","3","CV",2
"1303","919356890","3","Interpret",1
"1304","919356890","3","OPDEF",4
"1305","919358047","1","H1",1
"1306","919358047","1","OPDEF",1
"1307","919358047","2","CV",2
"1308","919358047","2","H0",3
"1309","919358047","2","Interpret",1
"1310","919358047","2","OPDEF",1
"1311","919358047","3","COMPCV",1
"1312","919358047","3","Interpret",1
"1313","919358047","4","CV",2
"1314","919358047","4","REP",1
"1315","919358047","5","COMPCV",3
"1316","919358047","5","CV",4
"1317","919358047","5","Interpret",2
"1318","919358047","5","IVTHREAT",1
"1319","919358047","5","REP",2
"1320","919359509","1","H1",2
"1321","919359509","1","OPDEF",8
"1322","919359509","2","CV",5
"1323","919359509","2","H0",3
"1324","919359509","2","Interpret",1
"1325","919359509","2","OPDEF",6
"1326","919359509","3","COMPCV",1
"1327","919359509","3","Interpret",2
"1328","919359509","3","OPDEF",4
"1329","919359509","4","CV",5
"1330","919359509","4","REP",1
"1331","919359509","5","COMPCV",2
"1332","919359509","5","CV",4
"1333","919359509","5","IVTHREAT",3
"1334","919359509","5","REP",4
"1335","919361571","1","OPDEF",5
"1336","919361571","2","H0",3
"1337","919361571","2","Interpret",2
"1338","919361571","3","COMPCV",2
"1339","919361571","3","Interpret",2
"1340","919361571","3","OPDEF",6
"1341","919361571","4","CV",4
"1342","919361571","4","REP",2
"1343","919361571","5","COMPCV",3
"1344","919361571","5","CONFOUND",3
"1345","919361571","5","Interpret",2
"1346","919361571","5","OPDEF",3
"1347","919380086","1","H1",2
"1348","919380086","1","OPDEF",3
"1349","919380086","2","CV",1
"1350","919380086","2","H0",3
"1351","919380086","2","Interpret",1
"1352","919380086","2","OPDEF",7
"1353","919380086","3","COMPCV",2
"1354","919380086","3","Interpret",2
"1355","919380086","3","OPDEF",2
"1356","919380086","4","CV",3
"1357","919380086","4","REP",4
"1358","919380086","5","COMPCV",3
"1359","919380086","5","CV",3
"1360","919380086","5","OPDEF",1
"1361","919380662","1","H0",1
"1362","919380662","1","OPDEF",6
"1363","919380662","2","CV",2
"1364","919380662","2","H0",3
"1365","919380662","2","OPDEF",6
"1366","919380662","3","Interpret",1
"1367","919380662","3","OPDEF",5
"1368","919380662","4","CV",1
"1369","919380662","4","REP",1
"1370","919380662","5","COMPCV",1
"1371","919380662","5","CV",1
"1372","919380662","5","Interpret",2
"1373","919380662","5","OPDEF",1
"1374","919380662","5","REP",3
"1375","919385463","1","OPDEF",3
"1376","919385463","2","CV",1
"1377","919385463","2","H0",3
"1378","919385463","2","Interpret",1
"1379","919385463","2","OPDEF",4
"1380","919385463","3","Interpret",2
"1381","919385463","3","OPDEF",3
"1382","919385463","5","COMPCV",4
"1383","919385463","5","Interpret",1
"1384","919385463","5","REP",2
"1385","919385654","1","OPDEF",5
"1386","919385654","2","H0",3
"1387","919385654","3","Interpret",2
"1388","919385654","3","OPDEF",6
"1389","919385654","4","CV",1
"1390","919385654","4","REP",1
"1391","919396119","1","H1",1
"1392","919396119","2","CV",3
"1393","919396119","2","H0",3
"1394","919396119","2","Interpret",1
"1395","919396119","2","OPDEF",5
"1396","919396119","3","Interpret",2
"1397","919396119","3","OPDEF",4
"1398","919396643","1","OPDEF",1
"1399","919396643","2","CV",1
"1400","919396643","2","H0",3
"1401","919396643","3","Interpret",2
"1402","919396643","3","OPDEF",3
"1403","919396643","5","CONFOUND",2
"1404","919396643","5","OPDEF",1
"1405","919408081","1","OPDEF",5
"1406","919408081","2","H0",3
"1407","919408081","2","Interpret",1
"1408","919408081","2","OPDEF",3
"1409","919408081","3","Interpret",1
"1410","919408081","3","OPDEF",4
"1411","919408081","5","Interpret",1
"1412","919408081","5","IVTHREAT",1
"1413","919410574","1","OPDEF",4
"1414","919410574","2","CV",1
"1415","919410574","2","H0",3
"1416","919410574","2","OPDEF",4
"1417","919410574","3","CV",4
"1418","919410574","3","Interpret",1
"1419","919410574","3","OPDEF",5
"1420","919410574","4","CV",2
"1421","919426270","1","OPDEF",4
"1422","919426270","2","CV",1
"1423","919426270","2","H0",3
"1424","919426270","2","Interpret",2
"1425","919426270","2","OPDEF",1
"1426","919426270","3","CV",1
"1427","919426270","3","Interpret",2
"1428","919426270","3","OPDEF",3
"1429","919426270","4","CV",1
"1430","919426270","4","REP",2
"1431","919426270","5","COMPCV",2
"1432","919426270","5","OPDEF",3
"1433","919452312","1","OPDEF",6
"1434","919452312","2","CV",3
"1435","919452312","2","H0",3
"1436","919452312","2","Interpret",1
"1437","919452312","2","OPDEF",3
"1438","919452312","3","COMPCV",2
"1439","919452312","3","CV",4
"1440","919452312","3","Interpret",2
"1441","919452312","3","OPDEF",5
"1442","919452312","4","CV",3
"1443","919452312","4","IVTHREAT",1
"1444","919452312","4","REP",2
"1445","919454996","1","OPDEF",6
"1446","919454996","2","CV",1
"1447","919454996","2","H0",3
"1448","919454996","2","Interpret",1
"1449","919454996","2","OPDEF",6
"1450","919454996","3","COMPCV",2
"1451","919454996","3","Interpret",2
"1452","919454996","3","OPDEF",2
"1453","919454996","4","CV",2
"1454","919454996","4","IVTHREAT",2
"1455","919454996","4","REP",3
"1456","919454996","5","COMPCV",3
"1457","919454996","5","CONFOUND",3
"1458","919454996","5","CV",2
"1459","919454996","5","Interpret",2
"1460","919454996","5","OPDEF",1
"1461","919454996","5","REP",3
"1462","919490633","1","OPDEF",2
"1463","919490633","2","CV",7
"1464","919490633","2","H0",3
"1465","919490633","2","Interpret",1
"1466","919490633","2","OPDEF",2
"1467","919490633","3","COMPCV",1
"1468","919490633","3","CV",1
"1469","919490633","3","Interpret",2
"1470","919490633","4","OPDEF",2
"1471","919490633","4","REP",1
"1472","919494736","1","H1",1
"1473","919494736","2","CV",1
"1474","919494736","2","H0",3
"1475","919494736","2","Interpret",2
"1476","919494736","2","OPDEF",1
"1477","919494736","3","Interpret",2
"1478","919494736","3","OPDEF",4
"1479","919495159","1","OPDEF",6
"1480","919495159","2","CV",2
"1481","919495159","2","H0",3
"1482","919495159","2","Interpret",2
"1483","919495159","2","OPDEF",2
"1484","919495159","3","COMPCV",1
"1485","919495159","3","CV",4
"1486","919495159","3","Interpret",2
"1487","919495159","3","OPDEF",2
"1488","919495159","4","REP",2
"1489","919499142","2","CV",2
"1490","919499142","2","H0",3
"1491","919499142","2","Interpret",2
"1492","919499142","2","OPDEF",1
"1493","919499142","3","Interpret",2
"1494","919499142","3","OPDEF",1
"1495","919499142","4","OPDEF",2
"1496","919499142","4","REP",1
"1497","919499142","5","COMPCV",1
"1498","919499142","5","Interpret",1
"1499","919499142","5","OPDEF",3
"1500","919503889","1","H0",1
"1501","919503889","1","OPDEF",1
"1502","919503889","2","H0",3
"1503","919503889","2","Interpret",1
"1504","919503889","2","OPDEF",2
"1505","919503889","3","CV",3
"1506","919503889","3","Interpret",1
"1507","919503889","3","OPDEF",4
"1508","919508059","1","H0",1
"1509","919508059","1","OPDEF",3
"1510","919508059","2","H0",3
"1511","919508059","2","OPDEF",4
"1512","919508059","4","IVTHREAT",2
"1513","919508059","4","REP",2
"1514","919508059","5","CONFOUND",2
"1515","919508059","5","Interpret",1
"1516","919508059","5","REP",1
"1517","919520846","1","OPDEF",5
"1518","919520846","2","H0",3
"1519","919520846","2","Interpret",1
"1520","919520846","2","OPDEF",2
"1521","919520846","3","Interpret",1
"1522","919520846","3","OPDEF",6
"1523","919520846","4","CV",2
"1524","919520846","5","COMPCV",2
"1525","919520846","5","CV",1
"1526","919520846","5","OPDEF",1
"1527","919525951","1","OPDEF",3
"1528","919525951","2","CV",1
"1529","919525951","2","H0",3
"1530","919525951","2","Interpret",1
"1531","919525951","2","OPDEF",2
"1532","919525951","3","COMPCV",2
"1533","919525951","3","CV",1
"1534","919525951","3","Interpret",2
"1535","919525951","4","IVTHREAT",1
"1536","919525951","4","REP",1
"1537","919525951","5","COMPCV",2
"1538","919525951","5","CV",1
"1539","919525951","5","Interpret",1
"1540","919525951","5","IVTHREAT",1
"1541","919528990","1","OPDEF",1
"1542","919528990","2","CV",2
"1543","919528990","2","H0",3
"1544","919528990","2","Interpret",1
"1545","919528990","2","OPDEF",1
"1546","919528990","3","CV",5
"1547","919528990","3","Interpret",1
"1548","919528990","3","OPDEF",3
"1549","919528990","4","CV",1
"1550","919528990","4","REP",1
"1551","919528990","5","COMPCV",3
"1552","919528990","5","Interpret",1
"1553","919530917","1","OPDEF",4
"1554","919530917","2","CV",1
"1555","919530917","2","H0",3
"1556","919530917","2","OPDEF",5
"1557","919530917","3","Interpret",1
"1558","919530917","3","OPDEF",5
"1559","919530917","4","REP",2
"1560","919530917","5","COMPCV",2
"1561","919530917","5","CV",2
"1562","919530917","5","Interpret",2
"1563","919530917","5","IVTHREAT",3
"1564","919530917","5","OPDEF",3
"1565","919542934","1","H1",1
"1566","919542934","1","OPDEF",2
"1567","919542934","2","CV",2
"1568","919542934","2","H0",3
"1569","919542934","2","OPDEF",1
"1570","919542934","3","CV",1
"1571","919542934","3","OPDEF",1
"1572","919542934","4","REP",1
"1573","919544110","1","OPDEF",4
"1574","919544110","2","CV",2
"1575","919544110","2","H0",3
"1576","919544110","2","Interpret",1
"1577","919544110","2","OPDEF",1
"1578","919544110","3","CV",5
"1579","919544110","3","Interpret",1
"1580","919544110","3","OPDEF",1
"1581","919544110","4","IVTHREAT",1
"1582","919544110","5","CONFOUND",3
"1583","919544110","5","CV",1
"1584","919544110","5","Interpret",1
"1585","919544136","1","OPDEF",1
"1586","919544136","2","H0",3
"1587","919544136","2","Interpret",1
"1588","919544136","2","OPDEF",1
"1589","919544136","3","CV",1
"1590","919544136","3","Interpret",1
"1591","919544136","3","OPDEF",2
"1592","919544136","4","REP",2
"1593","919551925","1","H0",1
"1594","919551925","1","OPDEF",3
"1595","919551925","2","H0",3
"1596","919551925","2","OPDEF",6
"1597","919551925","3","Interpret",2
"1598","919551925","3","OPDEF",1
"1599","919551925","4","REP",1
"1600","919560149","1","OPDEF",3
"1601","919560149","2","CV",2
"1602","919560149","2","H0",3
"1603","919560149","2","H1",1
"1604","919560149","2","Interpret",1
"1605","919560149","2","OPDEF",1
"1606","919560149","3","CV",5
"1607","919560149","3","Interpret",1
"1608","919560149","3","OPDEF",1
"1609","919560149","4","REP",3
"1610","919565597","1","H1",1
"1611","919565597","1","OPDEF",3
"1612","919565597","2","CV",1
"1613","919565597","2","H0",3
"1614","919565597","2","Interpret",1
"1615","919565597","2","OPDEF",2
"1616","919565597","3","CV",2
"1617","919565597","3","Interpret",2
"1618","919565597","3","OPDEF",2
"1619","919565597","4","CV",3
"1620","919565597","4","OPDEF",2
"1621","919565597","4","REP",2
"1622","919570760","1","H0",1
"1623","919570760","1","H1",1
"1624","919570760","2","CV",4
"1625","919570760","2","H0",3
"1626","919570760","2","Interpret",2
"1627","919570760","2","OPDEF",3
"1628","919570760","3","COMPCV",2
"1629","919570760","3","CV",4
"1630","919570760","3","Interpret",2
"1631","919570760","3","OPDEF",3
"1632","919570760","4","CV",3
"1633","919570760","4","IVTHREAT",2
"1634","919570760","4","OPDEF",2
"1635","919578937","1","H0",2
"1636","919578937","1","OPDEF",6
"1637","919578937","2","CV",2
"1638","919578937","2","H0",3
"1639","919578937","2","Interpret",2
"1640","919578937","2","OPDEF",4
"1641","919578937","3","COMPCV",1
"1642","919578937","3","CV",5
"1643","919578937","3","Interpret",1
"1644","919578937","3","OPDEF",3
"1645","919578937","4","IVTHREAT",3
"1646","919578937","4","REP",1
"1647","919578937","5","COMPCV",3
"1648","919578937","5","CV",1
"1649","919578937","5","Interpret",1
"1650","919578937","5","OPDEF",1
"1651","919590436","1","H0",1
"1652","919590436","1","OPDEF",2
"1653","919590436","2","CV",2
"1654","919590436","2","H0",3
"1655","919590436","2","OPDEF",1
"1656","919590436","3","CV",2
"1657","919590436","3","OPDEF",1
"1658","919590436","4","IVTHREAT",2
"1659","919595813","1","OPDEF",6
"1660","919595813","2","CV",1
"1661","919595813","2","H0",3
"1662","919595813","2","OPDEF",1
"1663","919595813","3","Interpret",2
"1664","919595813","3","OPDEF",3
"1665","919595813","4","REP",1
"1666","919595813","5","COMPCV",1
"1667","919595813","5","CV",1
"1668","919595813","5","Interpret",2
"1669","919595813","5","REP",1
"1670","919596375","1","OPDEF",2
"1671","919596375","2","CV",2
"1672","919596375","2","H0",3
"1673","919596375","2","Interpret",1
"1674","919596375","2","OPDEF",5
"1675","919596375","3","COMPCV",5
"1676","919596375","3","CV",5
"1677","919596375","3","Interpret",2
"1678","919596375","3","OPDEF",3
"1679","919596375","5","COMPCV",2
"1680","919596375","5","Interpret",2
"1681","919596375","5","IVTHREAT",3
"1682","919596375","5","OPDEF",1
"1683","919596375","5","REP",1
"1684","919598360","1","H0",1
"1685","919598360","1","H1",1
"1686","919598360","1","OPDEF",2
"1687","919598360","2","H0",3
"1688","919598360","2","Interpret",1
"1689","919598360","2","OPDEF",1
"1690","919598360","3","CV",2
"1691","919598360","3","OPDEF",1
"1692","919598360","4","REP",2
"1693","919598360","5","COMPCV",1
"1694","919598360","5","OPDEF",1
"1695","919602285","1","H0",1
"1696","919602285","1","OPDEF",4
"1697","919602285","2","H0",3
"1698","919602285","2","OPDEF",2
"1699","919602285","3","COMPCV",1
"1700","919602285","3","CV",2
"1701","919602285","3","OPDEF",1
"1702","919602285","4","CV",5
"1703","919602285","5","CV",1
"1704","919602285","5","OPDEF",1
"1705","919602324","1","H0",1
"1706","919602324","1","OPDEF",3
"1707","919602324","2","CV",1
"1708","919602324","2","H0",3
"1709","919602324","2","Interpret",2
"1710","919602324","2","OPDEF",2
"1711","919602324","3","OPDEF",2
"1712","919602324","4","IVTHREAT",1
"1713","919602324","4","OPDEF",2
"1714","919602324","5","COMPCV",1
"1715","919602324","5","Interpret",1
"1716","919609314","1","OPDEF",4
"1717","919609314","2","CV",1
"1718","919609314","2","H0",3
"1719","919609314","2","OPDEF",4
"1720","919609314","3","COMPCV",2
"1721","919609314","3","CV",4
"1722","919609314","3","Interpret",2
"1723","919609314","3","OPDEF",2
"1724","919609314","5","Interpret",2
"1725","919609314","5","REP",3
"1726","919651809","1","H0",1
"1727","919651809","1","OPDEF",2
"1728","919651809","2","CV",3
"1729","919651809","2","H0",3
"1730","919651809","2","Interpret",2
"1731","919651809","2","OPDEF",5
"1732","919651809","3","Interpret",2
"1733","919651809","3","OPDEF",4
"1734","919651809","4","CV",2
"1735","919651809","4","IVTHREAT",2
"1736","919651809","4","REP",3
