"","student_id","exam","question_id","numMistakes"
"840",918752987,5,"Interpret",1
"841",918767037,2,"H0",3
"842",918767037,2,"OPDEF",4
"843",918767037,3,"COMPCV",1
"844",918767037,3,"OPDEF",2
"845",918767037,4,"CV",1
"846",918767037,4,"REP",1
"847",918767037,5,"COMPCV",1
"848",918767037,5,"CV",1
"849",918767037,5,"Interpret",1
"850",918767037,5,"REP",1
"851",918769048,1,"H0",1
"852",918769048,1,"OPDEF",1
"853",918769048,2,"CV",1
"854",918769048,2,"H0",3
"855",918769048,2,"Interpret",1
"856",918769048,2,"OPDEF",3
"857",918769048,3,"CV",5
"858",918769048,3,"Interpret",2
"859",918769048,3,"OPDEF",4
"860",918769048,5,"Interpret",1
"861",918770231,1,"OPDEF",3
"862",918770231,2,"CV",1
"863",918770231,2,"H0",3
"864",918770231,2,"OPDEF",3
"865",918770231,3,"COMPCV",1
"866",918770231,3,"Interpret",2
"867",918770231,3,"OPDEF",2
"868",918770231,4,"CV",1
"869",918770231,4,"IVTHREAT",2
"870",918770231,4,"REP",2
"871",918802303,1,"H0",2
"872",918802303,1,"H1",1
"873",918802303,1,"OPDEF",3
"874",918802303,2,"CV",1
"875",918802303,2,"H0",3
"876",918802303,2,"Interpret",1
"877",918802303,2,"OPDEF",5
"878",918802303,3,"CV",4
"879",918802303,3,"Interpret",2
"880",918802303,3,"OPDEF",6
"881",918802303,4,"CONFOUND",2
"882",918802303,4,"CV",5
"883",918802303,4,"REP",2
"884",918802303,5,"CONFOUND",2
"885",918802303,5,"CV",3
"886",918802303,5,"IVTHREAT",1
"887",918802303,5,"Interpret",2
"888",918802303,5,"OPDEF",2
"889",918802303,5,"REP",2
"890",918803315,1,"H0",1
"891",918803315,1,"H1",1
"892",918803315,2,"CV",1
"893",918803315,2,"H0",3
"894",918803315,2,"OPDEF",6
"895",918803315,3,"CV",6
"896",918803315,3,"Interpret",2
"897",918803315,3,"OPDEF",5
"898",918803315,4,"CV",3
"899",918803315,4,"IVTHREAT",2
"900",918803315,4,"REP",1
"901",918805805,1,"H1",1
"902",918805805,1,"OPDEF",4
"903",918805805,2,"CV",2
"904",918805805,2,"H0",3
"905",918805805,2,"Interpret",1
"906",918805805,2,"OPDEF",8
"907",918805805,3,"COMPCV",1
"908",918805805,3,"CV",3
"909",918805805,3,"Interpret",2
"910",918805805,3,"OPDEF",6
"911",918817275,1,"OPDEF",3
"912",918817275,2,"H0",3
"913",918817275,2,"Interpret",1
"914",918817275,2,"OPDEF",5
"915",918817275,3,"COMPCV",1
"916",918817275,3,"Interpret",2
"917",918817275,3,"OPDEF",1
"918",918817275,5,"IVTHREAT",1
"919",918817275,5,"Interpret",1
"920",918817275,5,"OPDEF",1
"921",918824970,1,"OPDEF",7
"922",918824970,2,"H0",3
"923",918824970,2,"Interpret",1
"924",918824970,2,"OPDEF",2
"925",918824970,3,"CV",5
"926",918824970,3,"Interpret",2
"927",918824970,3,"OPDEF",2
"928",918824970,4,"CV",1
"929",918824970,4,"IVTHREAT",1
"930",918824970,4,"REP",1
"931",918824970,5,"CONFOUND",3
"932",918824970,5,"CV",1
"933",918824970,5,"OPDEF",1
"934",918841791,1,"OPDEF",5
"935",918841791,2,"CV",2
"936",918841791,2,"H0",3
"937",918841791,2,"Interpret",1
"938",918841791,2,"OPDEF",3
"939",918841791,3,"CV",7
"940",918841791,3,"Interpret",1
"941",918841791,3,"OPDEF",4
"942",918841791,5,"COMPCV",3
"943",918841791,5,"CONFOUND",1
"944",918841791,5,"CV",2
"945",918841791,5,"Interpret",2
"946",918841791,5,"REP",2
"947",918845917,1,"OPDEF",4
"948",918845917,3,"CV",1
"949",918845917,3,"Interpret",2
"950",918845917,3,"OPDEF",2
"951",918845917,4,"CV",1
"952",918845917,4,"IVTHREAT",3
"953",918845917,4,"REP",1
"954",918845917,5,"COMPCV",3
"955",918845917,5,"CV",1
"956",918845917,5,"Interpret",1
"957",918845917,5,"OPDEF",1
"958",918845917,5,"REP",3
"959",918888411,1,"OPDEF",2
"960",918888411,2,"H0",3
"961",918888411,2,"OPDEF",1
"962",918888411,3,"CV",1
"963",918888411,3,"Interpret",1
"964",918888411,5,"COMPCV",1
"965",918888411,5,"IVTHREAT",2
"966",919023259,1,"H1",1
"967",919023259,1,"OPDEF",2
"968",919023259,2,"CV",2
"969",919023259,2,"H0",3
"970",919023259,2,"OPDEF",5
"971",919023259,3,"CV",1
"972",919023259,3,"Interpret",2
"973",919023259,4,"REP",1
"974",919141513,1,"H0",1
"975",919141513,1,"OPDEF",2
"976",919141513,2,"H0",3
"977",919141513,2,"Interpret",1
"978",919141513,2,"OPDEF",1
"979",919141513,3,"Interpret",2
"980",919141513,3,"OPDEF",4
"981",919141513,4,"CV",6
"982",919141513,4,"REP",3
"983",919141513,5,"COMPCV",1
"984",919141513,5,"CONFOUND",3
"985",919141513,5,"Interpret",2
"986",919141513,5,"OPDEF",1
"987",919151228,1,"H0",1
"988",919151228,1,"H1",1
"989",919151228,1,"OPDEF",2
"990",919151228,2,"CV",2
"991",919151228,2,"H0",3
"992",919151228,2,"OPDEF",2
"993",919151228,3,"COMPCV",1
"994",919151228,3,"Interpret",2
"995",919151228,3,"OPDEF",2
"996",919151228,4,"IVTHREAT",1
"997",919151228,4,"REP",1
"998",919151655,2,"CV",2
"999",919151655,2,"H0",3
"1000",919151655,2,"H1",1
"1001",919151655,2,"OPDEF",2
"1002",919151655,3,"Interpret",2
"1003",919151655,3,"OPDEF",2
"1004",919151655,4,"REP",3
"1005",919151655,5,"COMPCV",2
"1006",919151655,5,"CV",5
"1007",919151655,5,"IVTHREAT",1
"1008",919151655,5,"Interpret",2
"1009",919151655,5,"OPDEF",1
"1010",919151655,5,"REP",2
"1011",919153488,1,"H0",1
"1012",919153488,1,"OPDEF",3
"1013",919153488,2,"H0",3
"1014",919153488,2,"Interpret",2
"1015",919153488,2,"OPDEF",1
"1016",919153488,3,"Interpret",1
"1017",919153488,3,"OPDEF",1
"1018",919153488,4,"CV",1
"1019",919169883,1,"H1",1
"1020",919169883,2,"CV",1
"1021",919169883,2,"H0",3
"1022",919169883,2,"Interpret",1
"1023",919169883,2,"OPDEF",1
"1024",919169883,3,"Interpret",2
"1025",919169883,3,"OPDEF",1
"1026",919173934,1,"H1",1
"1027",919173934,2,"H0",3
"1028",919173934,2,"OPDEF",3
"1029",919173934,3,"CV",1
"1030",919173934,3,"Interpret",2
"1031",919173934,5,"OPDEF",1
"1032",919176627,1,"OPDEF",6
"1033",919176627,2,"CV",1
"1034",919176627,2,"H0",3
"1035",919176627,2,"Interpret",1
"1036",919176627,2,"OPDEF",2
"1037",919176627,3,"CV",4
"1038",919176627,3,"Interpret",2
"1039",919176627,3,"OPDEF",5
"1040",919176627,4,"CV",2
"1041",919176627,4,"IVTHREAT",1
"1042",919176627,4,"REP",2
"1043",919180192,1,"OPDEF",3
"1044",919180192,2,"H0",3
"1045",919180192,2,"Interpret",2
"1046",919180192,2,"OPDEF",6
"1047",919180192,3,"Interpret",2
"1048",919180192,3,"OPDEF",3
"1049",919180192,4,"CV",4
"1050",919180192,4,"IVTHREAT",2
"1051",919180192,4,"OPDEF",3
"1052",919180192,4,"REP",3
"1053",919180464,1,"H0",1
"1054",919180464,1,"OPDEF",1
"1055",919180464,2,"CV",1
"1056",919180464,2,"H0",3
"1057",919180464,2,"Interpret",1
"1058",919180464,2,"OPDEF",2
"1059",919180464,3,"COMPCV",2
"1060",919180464,3,"CV",4
"1061",919180464,3,"Interpret",2
"1062",919180464,3,"OPDEF",6
"1063",919180464,5,"COMPCV",3
"1064",919180464,5,"CONFOUND",1
"1065",919180464,5,"CV",3
"1066",919180464,5,"Interpret",2
"1067",919180464,5,"REP",1
"1068",919194104,1,"H1",1
"1069",919194104,1,"OPDEF",3
"1070",919194104,2,"CV",2
"1071",919194104,2,"H0",3
"1072",919194104,2,"Interpret",1
"1073",919194104,2,"OPDEF",2
"1074",919194104,3,"COMPCV",2
"1075",919194104,3,"CV",6
"1076",919194104,3,"Interpret",2
"1077",919194104,4,"CV",3
"1078",919194104,4,"IVTHREAT",3
"1079",919194104,4,"REP",1
"1080",919195459,1,"H0",1
"1081",919195459,1,"OPDEF",2
"1082",919195459,2,"CV",3
"1083",919195459,2,"H0",3
"1084",919195459,2,"Interpret",1
"1085",919195459,2,"OPDEF",1
"1086",919195459,3,"CV",3
"1087",919195459,3,"Interpret",2
"1088",919195459,3,"OPDEF",3
"1089",919211304,1,"OPDEF",3
"1090",919211304,2,"CV",1
"1091",919211304,2,"H0",3
"1092",919211304,2,"OPDEF",2
"1093",919211304,3,"CV",1
"1094",919211304,3,"Interpret",1
"1095",919211304,3,"OPDEF",5
"1096",919211304,5,"CV",1
"1097",919211304,5,"IVTHREAT",1
"1098",919211304,5,"Interpret",1
"1099",919214738,1,"H0",1
"1100",919214738,1,"OPDEF",1
"1101",919214738,2,"H0",3
"1102",919214738,3,"CV",1
"1103",919214738,3,"Interpret",2
"1104",919214738,3,"OPDEF",6
"1105",919214738,4,"CV",2
"1106",919214738,4,"OPDEF",2
"1107",919214738,4,"REP",1
"1108",919230013,1,"OPDEF",1
"1109",919230013,2,"CV",2
"1110",919230013,2,"H0",3
"1111",919230013,2,"Interpret",1
"1112",919230013,3,"CV",5
"1113",919230013,3,"OPDEF",2
"1114",919230013,4,"OPDEF",2
"1115",919230013,4,"REP",1
"1116",919230013,5,"COMPCV",1
"1117",919230013,5,"CV",1
"1118",919230013,5,"REP",1
"1119",919245338,1,"OPDEF",3
"1120",919245338,2,"CV",3
"1121",919245338,2,"H0",3
"1122",919245338,2,"Interpret",2
"1123",919245338,2,"OPDEF",3
"1124",919245338,3,"COMPCV",1
"1125",919245338,3,"Interpret",2
"1126",919245338,3,"OPDEF",5
"1127",919245338,4,"IVTHREAT",1
"1128",919245338,5,"COMPCV",4
"1129",919245338,5,"CV",2
"1130",919245338,5,"Interpret",2
"1131",919245532,1,"H0",2
"1132",919245532,2,"CV",3
"1133",919245532,2,"H0",3
"1134",919245532,2,"Interpret",1
"1135",919245532,2,"OPDEF",4
"1136",919245532,3,"CV",5
"1137",919245532,3,"Interpret",2
"1138",919245532,4,"OPDEF",2
"1139",919245532,4,"REP",1
"1140",919245532,5,"COMPCV",3
"1141",919245532,5,"CONFOUND",3
"1142",919245532,5,"CV",1
"1143",919245532,5,"IVTHREAT",1
"1144",919245532,5,"OPDEF",3
"1145",919245532,5,"REP",1
"1146",919246418,1,"OPDEF",3
"1147",919246418,2,"CV",3
"1148",919246418,2,"H0",3
"1149",919246418,2,"Interpret",1
"1150",919246418,2,"OPDEF",4
"1151",919246418,3,"CV",4
"1152",919246418,3,"Interpret",2
"1153",919246418,3,"OPDEF",4
"1154",919246641,1,"H0",1
"1155",919246641,1,"OPDEF",1
"1156",919246641,2,"CV",1
"1157",919246641,2,"H0",3
"1158",919246641,2,"Interpret",1
"1159",919246641,2,"OPDEF",4
"1160",919246641,3,"COMPCV",1
"1161",919246641,3,"Interpret",2
"1162",919246641,3,"OPDEF",2
"1163",919246641,4,"CV",4
"1164",919246641,4,"IVTHREAT",3
"1165",919246641,4,"REP",1
"1166",919246641,5,"COMPCV",1
"1167",919246641,5,"CONFOUND",4
"1168",919246641,5,"Interpret",2
"1169",919246641,5,"OPDEF",1
"1170",919246641,5,"REP",3
"1171",919278033,1,"OPDEF",1
"1172",919278033,2,"CV",2
"1173",919278033,2,"H0",3
"1174",919278033,2,"Interpret",1
"1175",919278033,2,"OPDEF",2
"1176",919278033,3,"Interpret",1
"1177",919278033,3,"OPDEF",2
"1178",919278033,5,"COMPCV",3
"1179",919278033,5,"CV",1
"1180",919278033,5,"IVTHREAT",2
"1181",919278033,5,"Interpret",2
"1182",919278033,5,"OPDEF",1
"1183",919278596,2,"H0",3
"1184",919278596,2,"Interpret",1
"1185",919278596,3,"CV",5
"1186",919278596,3,"Interpret",2
"1187",919278596,4,"OPDEF",3
"1188",919282184,1,"H0",3
"1189",919282184,1,"H1",1
"1190",919282184,1,"OPDEF",5
"1191",919282184,2,"CV",1
"1192",919282184,2,"H0",3
"1193",919282184,2,"Interpret",1
"1194",919282184,2,"OPDEF",5
"1195",919282184,3,"COMPCV",5
"1196",919282184,3,"CV",4
"1197",919282184,3,"Interpret",2
"1198",919282184,3,"OPDEF",4
"1199",919282184,4,"CONFOUND",4
"1200",919282184,4,"OPDEF",2
"1201",919282184,4,"REP",4
"1202",919295087,1,"H0",1
"1203",919295087,1,"OPDEF",4
"1204",919295087,2,"CV",3
"1205",919295087,2,"H0",3
"1206",919295087,2,"Interpret",1
"1207",919295087,2,"OPDEF",4
"1208",919295087,3,"CV",5
"1209",919295087,3,"Interpret",1
"1210",919295087,3,"OPDEF",5
"1211",919295087,4,"CV",1
"1212",919295087,4,"REP",1
"1213",919295087,5,"COMPCV",1
"1214",919295087,5,"CONFOUND",3
"1215",919295087,5,"CV",1
"1216",919295087,5,"REP",2
"1217",919329539,1,"OPDEF",1
"1218",919329539,2,"CV",1
"1219",919329539,2,"H0",3
"1220",919329539,2,"OPDEF",3
"1221",919329539,3,"CV",2
"1222",919329539,3,"Interpret",2
"1223",919329539,4,"CV",2
"1224",919329539,4,"REP",1
"1225",919329539,5,"CV",2
"1226",919329539,5,"IVTHREAT",1
"1227",919329539,5,"Interpret",2
"1228",919329539,5,"OPDEF",2
"1229",919330094,1,"H0",1
"1230",919330094,1,"OPDEF",1
"1231",919330094,2,"H0",3
"1232",919330094,2,"OPDEF",3
"1233",919330094,3,"Interpret",1
"1234",919330094,3,"OPDEF",2
"1235",919330094,4,"CV",2
"1236",919330094,5,"CONFOUND",3
"1237",919330094,5,"CV",2
"1238",919330094,5,"REP",2
"1239",919330780,1,"OPDEF",2
"1240",919330780,2,"CV",2
"1241",919330780,2,"H0",3
"1242",919330780,2,"Interpret",1
"1243",919330780,2,"OPDEF",2
"1244",919330780,3,"CONFOUND",1
"1245",919330780,3,"CV",1
"1246",919330780,3,"Interpret",1
"1247",919330780,3,"OPDEF",3
"1248",919330780,4,"CV",4
"1249",919332652,1,"OPDEF",6
"1250",919332652,2,"CV",2
"1251",919332652,2,"H0",3
"1252",919332652,2,"Interpret",1
"1253",919332652,2,"OPDEF",2
"1254",919332652,3,"COMPCV",1
"1255",919332652,3,"CV",1
"1256",919332652,3,"Interpret",2
"1257",919332652,3,"OPDEF",1
"1258",919337291,1,"OPDEF",4
"1259",919337291,2,"H0",3
"1260",919337291,2,"Interpret",1
"1261",919337291,2,"OPDEF",3
"1262",919337291,3,"COMPCV",2
"1263",919337291,3,"Interpret",2
"1264",919337291,3,"OPDEF",2
"1265",919337291,4,"IVTHREAT",3
"1266",919337291,4,"REP",2
"1267",919337291,5,"CV",1
"1268",919337291,5,"IVTHREAT",1
"1269",919337291,5,"Interpret",2
"1270",919337563,1,"H0",1
"1271",919337563,1,"OPDEF",4
"1272",919337563,2,"CV",2
"1273",919337563,2,"H0",3
"1274",919337563,2,"Interpret",2
"1275",919337563,2,"OPDEF",2
"1276",919337563,3,"COMPCV",1
"1277",919337563,3,"CV",7
"1278",919337563,3,"Interpret",2
"1279",919337563,3,"OPDEF",3
"1280",919348167,1,"H0",1
"1281",919348167,1,"OPDEF",5
"1282",919348167,2,"CV",2
"1283",919348167,2,"H0",3
"1284",919348167,2,"Interpret",2
"1285",919348167,2,"OPDEF",4
"1286",919348167,3,"CV",4
"1287",919348167,3,"Interpret",2
"1288",919348167,3,"OPDEF",2
"1289",919349551,1,"H1",1
"1290",919349551,1,"OPDEF",1
"1291",919349551,2,"CV",1
"1292",919349551,2,"H0",3
"1293",919349551,2,"OPDEF",3
"1294",919349551,3,"OPDEF",5
"1295",919349551,5,"COMPCV",1
"1296",919349551,5,"CONFOUND",3
"1297",919349551,5,"CV",1
"1298",919349551,5,"REP",3
"1299",919356890,2,"CV",2
"1300",919356890,2,"H0",3
"1301",919356890,2,"H1",1
"1302",919356890,2,"Interpret",1
"1303",919356890,2,"OPDEF",3
"1304",919356890,3,"CV",2
"1305",919356890,3,"Interpret",1
"1306",919356890,3,"OPDEF",4
"1307",919358047,1,"H1",1
"1308",919358047,1,"OPDEF",1
"1309",919358047,2,"CV",2
"1310",919358047,2,"H0",3
"1311",919358047,2,"Interpret",1
"1312",919358047,2,"OPDEF",1
"1313",919358047,3,"COMPCV",1
"1314",919358047,3,"Interpret",1
"1315",919358047,4,"CV",2
"1316",919358047,4,"REP",1
"1317",919358047,5,"COMPCV",3
"1318",919358047,5,"CV",4
"1319",919358047,5,"IVTHREAT",1
"1320",919358047,5,"Interpret",2
"1321",919358047,5,"REP",2
"1322",919359509,1,"H1",2
"1323",919359509,1,"OPDEF",8
"1324",919359509,2,"CV",5
"1325",919359509,2,"H0",3
"1326",919359509,2,"Interpret",1
"1327",919359509,2,"OPDEF",6
"1328",919359509,3,"COMPCV",1
"1329",919359509,3,"Interpret",2
"1330",919359509,3,"OPDEF",4
"1331",919359509,4,"CV",5
"1332",919359509,4,"REP",1
"1333",919359509,5,"COMPCV",2
"1334",919359509,5,"CV",4
"1335",919359509,5,"IVTHREAT",3
"1336",919359509,5,"REP",4
"1337",919361571,1,"OPDEF",5
"1338",919361571,2,"H0",3
"1339",919361571,2,"Interpret",2
"1340",919361571,3,"COMPCV",2
"1341",919361571,3,"Interpret",2
"1342",919361571,3,"OPDEF",6
"1343",919361571,4,"CV",4
"1344",919361571,4,"REP",2
"1345",919361571,5,"COMPCV",3
"1346",919361571,5,"CONFOUND",3
"1347",919361571,5,"Interpret",2
"1348",919361571,5,"OPDEF",3
"1349",919380086,1,"H1",2
"1350",919380086,1,"OPDEF",3
"1351",919380086,2,"CV",1
"1352",919380086,2,"H0",3
"1353",919380086,2,"Interpret",1
"1354",919380086,2,"OPDEF",7
"1355",919380086,3,"COMPCV",2
"1356",919380086,3,"Interpret",2
"1357",919380086,3,"OPDEF",2
"1358",919380086,4,"CV",3
"1359",919380086,4,"REP",4
"1360",919380086,5,"COMPCV",3
"1361",919380086,5,"CV",3
"1362",919380086,5,"OPDEF",1
"1363",919380662,1,"H0",1
"1364",919380662,1,"OPDEF",6
"1365",919380662,2,"CV",2
"1366",919380662,2,"H0",3
"1367",919380662,2,"OPDEF",6
"1368",919380662,3,"Interpret",1
"1369",919380662,3,"OPDEF",5
"1370",919380662,4,"CV",1
"1371",919380662,4,"REP",1
"1372",919380662,5,"COMPCV",1
"1373",919380662,5,"CV",1
"1374",919380662,5,"Interpret",2
"1375",919380662,5,"OPDEF",1
"1376",919380662,5,"REP",3
"1377",919385463,1,"OPDEF",3
"1378",919385463,2,"CV",1
"1379",919385463,2,"H0",3
"1380",919385463,2,"Interpret",1
"1381",919385463,2,"OPDEF",4
"1382",919385463,3,"Interpret",2
"1383",919385463,3,"OPDEF",3
"1384",919385463,5,"COMPCV",4
"1385",919385463,5,"Interpret",1
"1386",919385463,5,"REP",2
"1387",919385654,1,"OPDEF",5
"1388",919385654,2,"H0",3
"1389",919385654,3,"Interpret",2
"1390",919385654,3,"OPDEF",6
"1391",919385654,4,"CV",1
"1392",919385654,4,"REP",1
"1393",919396119,1,"H1",1
"1394",919396119,2,"CV",3
"1395",919396119,2,"H0",3
"1396",919396119,2,"Interpret",1
"1397",919396119,2,"OPDEF",5
"1398",919396119,3,"Interpret",2
"1399",919396119,3,"OPDEF",4
"1400",919396643,1,"OPDEF",1
"1401",919396643,2,"CV",1
"1402",919396643,2,"H0",3
"1403",919396643,3,"Interpret",2
"1404",919396643,3,"OPDEF",3
"1405",919396643,5,"CONFOUND",2
"1406",919396643,5,"OPDEF",1
"1407",919408081,1,"OPDEF",5
"1408",919408081,2,"H0",3
"1409",919408081,2,"Interpret",1
"1410",919408081,2,"OPDEF",3
"1411",919408081,3,"Interpret",1
"1412",919408081,3,"OPDEF",4
"1413",919408081,5,"IVTHREAT",1
"1414",919408081,5,"Interpret",1
"1415",919410574,1,"OPDEF",4
"1416",919410574,2,"CV",1
"1417",919410574,2,"H0",3
"1418",919410574,2,"OPDEF",4
"1419",919410574,3,"CV",4
"1420",919410574,3,"Interpret",1
"1421",919410574,3,"OPDEF",5
"1422",919410574,4,"CV",2
"1423",919426270,1,"OPDEF",4
"1424",919426270,2,"CV",1
"1425",919426270,2,"H0",3
"1426",919426270,2,"Interpret",2
"1427",919426270,2,"OPDEF",1
"1428",919426270,3,"CV",1
"1429",919426270,3,"Interpret",2
"1430",919426270,3,"OPDEF",3
"1431",919426270,4,"CV",1
"1432",919426270,4,"REP",2
"1433",919426270,5,"COMPCV",2
"1434",919426270,5,"OPDEF",3
"1435",919452312,1,"OPDEF",6
"1436",919452312,2,"CV",3
"1437",919452312,2,"H0",3
"1438",919452312,2,"Interpret",1
"1439",919452312,2,"OPDEF",3
"1440",919452312,3,"COMPCV",2
"1441",919452312,3,"CV",4
"1442",919452312,3,"Interpret",2
"1443",919452312,3,"OPDEF",5
"1444",919452312,4,"CV",3
"1445",919452312,4,"IVTHREAT",1
"1446",919452312,4,"REP",2
"1447",919454996,1,"OPDEF",6
"1448",919454996,2,"CV",1
"1449",919454996,2,"H0",3
"1450",919454996,2,"Interpret",1
"1451",919454996,2,"OPDEF",6
"1452",919454996,3,"COMPCV",2
"1453",919454996,3,"Interpret",2
"1454",919454996,3,"OPDEF",2
"1455",919454996,4,"CV",2
"1456",919454996,4,"IVTHREAT",2
"1457",919454996,4,"REP",3
"1458",919454996,5,"COMPCV",3
"1459",919454996,5,"CONFOUND",4
"1460",919454996,5,"CV",2
"1461",919454996,5,"Interpret",2
"1462",919454996,5,"OPDEF",1
"1463",919454996,5,"REP",3
"1464",919490633,1,"OPDEF",2
"1465",919490633,2,"CV",7
"1466",919490633,2,"H0",3
"1467",919490633,2,"Interpret",1
"1468",919490633,2,"OPDEF",2
"1469",919490633,3,"COMPCV",2
"1470",919490633,3,"CV",1
"1471",919490633,3,"Interpret",2
"1472",919490633,4,"OPDEF",2
"1473",919490633,4,"REP",1
"1474",919494736,1,"H1",1
"1475",919494736,2,"CV",1
"1476",919494736,2,"H0",3
"1477",919494736,2,"Interpret",2
"1478",919494736,2,"OPDEF",1
"1479",919494736,3,"Interpret",2
"1480",919494736,3,"OPDEF",4
"1481",919495159,1,"OPDEF",6
"1482",919495159,2,"CV",2
"1483",919495159,2,"H0",3
"1484",919495159,2,"Interpret",2
"1485",919495159,2,"OPDEF",2
"1486",919495159,3,"COMPCV",1
"1487",919495159,3,"CV",4
"1488",919495159,3,"Interpret",2
"1489",919495159,3,"OPDEF",2
"1490",919495159,4,"REP",2
"1491",919499142,2,"CV",2
"1492",919499142,2,"H0",3
"1493",919499142,2,"Interpret",2
"1494",919499142,2,"OPDEF",1
"1495",919499142,3,"Interpret",2
"1496",919499142,3,"OPDEF",1
"1497",919499142,4,"OPDEF",2
"1498",919499142,4,"REP",1
"1499",919499142,5,"COMPCV",1
"1500",919499142,5,"Interpret",1
"1501",919499142,5,"OPDEF",3
"1502",919503889,1,"H0",1
"1503",919503889,1,"OPDEF",1
"1504",919503889,2,"H0",3
"1505",919503889,2,"Interpret",1
"1506",919503889,2,"OPDEF",2
"1507",919503889,3,"CV",3
"1508",919503889,3,"Interpret",1
"1509",919503889,3,"OPDEF",4
"1510",919508059,1,"H0",1
"1511",919508059,1,"OPDEF",3
"1512",919508059,2,"H0",3
"1513",919508059,2,"OPDEF",4
"1514",919508059,4,"IVTHREAT",2
"1515",919508059,4,"REP",2
"1516",919508059,5,"CONFOUND",3
"1517",919508059,5,"Interpret",1
"1518",919508059,5,"REP",1
"1519",919520846,1,"OPDEF",5
"1520",919520846,2,"H0",3
"1521",919520846,2,"Interpret",1
"1522",919520846,2,"OPDEF",2
"1523",919520846,3,"Interpret",1
"1524",919520846,3,"OPDEF",6
"1525",919520846,4,"CV",2
"1526",919520846,5,"COMPCV",2
"1527",919520846,5,"CV",1
"1528",919520846,5,"OPDEF",1
"1529",919525951,1,"OPDEF",3
"1530",919525951,2,"CV",1
"1531",919525951,2,"H0",3
"1532",919525951,2,"Interpret",1
"1533",919525951,2,"OPDEF",2
"1534",919525951,3,"COMPCV",2
"1535",919525951,3,"CV",1
"1536",919525951,3,"Interpret",2
"1537",919525951,4,"IVTHREAT",1
"1538",919525951,4,"REP",1
"1539",919525951,5,"COMPCV",2
"1540",919525951,5,"CV",1
"1541",919525951,5,"IVTHREAT",1
"1542",919525951,5,"Interpret",1
"1543",919528990,1,"OPDEF",1
"1544",919528990,2,"CV",2
"1545",919528990,2,"H0",3
"1546",919528990,2,"Interpret",1
"1547",919528990,2,"OPDEF",1
"1548",919528990,3,"CV",5
"1549",919528990,3,"Interpret",1
"1550",919528990,3,"OPDEF",3
"1551",919528990,4,"CV",1
"1552",919528990,4,"REP",1
"1553",919528990,5,"COMPCV",3
"1554",919528990,5,"Interpret",1
"1555",919530917,1,"OPDEF",4
"1556",919530917,2,"CV",1
"1557",919530917,2,"H0",3
"1558",919530917,2,"OPDEF",5
"1559",919530917,3,"Interpret",1
"1560",919530917,3,"OPDEF",5
"1561",919530917,4,"REP",2
"1562",919530917,5,"COMPCV",2
"1563",919530917,5,"CV",2
"1564",919530917,5,"IVTHREAT",3
"1565",919530917,5,"Interpret",2
"1566",919530917,5,"OPDEF",3
"1567",919542934,1,"H1",1
"1568",919542934,1,"OPDEF",2
"1569",919542934,2,"CV",2
"1570",919542934,2,"H0",3
"1571",919542934,2,"OPDEF",1
"1572",919542934,3,"CV",1
"1573",919542934,3,"OPDEF",1
"1574",919542934,4,"REP",1
"1575",919544110,1,"OPDEF",4
"1576",919544110,2,"CV",2
"1577",919544110,2,"H0",3
"1578",919544110,2,"Interpret",1
"1579",919544110,2,"OPDEF",1
"1580",919544110,3,"CV",5
"1581",919544110,3,"Interpret",1
"1582",919544110,3,"OPDEF",1
"1583",919544110,4,"IVTHREAT",1
"1584",919544110,5,"CONFOUND",3
"1585",919544110,5,"CV",1
"1586",919544110,5,"Interpret",1
"1587",919544136,1,"OPDEF",1
"1588",919544136,2,"H0",3
"1589",919544136,2,"Interpret",1
"1590",919544136,2,"OPDEF",1
"1591",919544136,3,"CV",1
"1592",919544136,3,"Interpret",1
"1593",919544136,3,"OPDEF",2
"1594",919544136,4,"REP",2
"1595",919551925,1,"H0",1
"1596",919551925,1,"OPDEF",3
"1597",919551925,2,"H0",3
"1598",919551925,2,"OPDEF",6
"1599",919551925,3,"Interpret",2
"1600",919551925,3,"OPDEF",1
"1601",919551925,4,"REP",1
"1602",919560149,1,"OPDEF",3
"1603",919560149,2,"CV",2
"1604",919560149,2,"H0",3
"1605",919560149,2,"H1",1
"1606",919560149,2,"Interpret",1
"1607",919560149,2,"OPDEF",1
"1608",919560149,3,"CV",5
"1609",919560149,3,"Interpret",1
"1610",919560149,3,"OPDEF",1
"1611",919560149,4,"REP",3
"1612",919565597,1,"H1",1
"1613",919565597,1,"OPDEF",3
"1614",919565597,2,"CV",1
"1615",919565597,2,"H0",3
"1616",919565597,2,"Interpret",1
"1617",919565597,2,"OPDEF",2
"1618",919565597,3,"CV",2
"1619",919565597,3,"Interpret",2
"1620",919565597,3,"OPDEF",2
"1621",919565597,4,"CV",3
"1622",919565597,4,"OPDEF",2
"1623",919565597,4,"REP",2
"1624",919570760,1,"H0",1
"1625",919570760,1,"H1",1
"1626",919570760,2,"CV",4
"1627",919570760,2,"H0",3
"1628",919570760,2,"Interpret",2
"1629",919570760,2,"OPDEF",3
"1630",919570760,3,"COMPCV",2
"1631",919570760,3,"CV",4
"1632",919570760,3,"Interpret",2
"1633",919570760,3,"OPDEF",3
"1634",919570760,4,"CV",3
"1635",919570760,4,"IVTHREAT",2
"1636",919570760,4,"OPDEF",2
"1637",919578937,1,"H0",2
"1638",919578937,1,"OPDEF",6
