"student_id","time","attempt","question_id","numRep","currentMistakes","newMistakes","pastMistakes","pRep"
918717799,4,3,"CV",0,0,0,3,0
918717799,4,1,"COMPCV",0,0,0,1,0
918717799,4,2,"Interpret",0,0,0,3,0
918717799,4,2,"Interpret",0,0,0,3,0
918717799,4,2,"CONFOUND",NA,0,0,0,NA
918717799,4,1,"IVTHREAT",NA,0,0,0,NA
918717799,4,1,"REP",0,0,0,1,0
918722483,1,1,"H0",0,3,3,2,0
918722483,1,1,"H1",NA,0,0,0,NA
918722483,1,1,"OPDEF",0,1,1,1,0
918722483,2,2,"OPDEF",0,2,2,2,0
918722483,2,1,"CV",0,3,3,1,0
918722483,2,1,"Interpret",0,2,2,1,0
918722483,2,1,"Interpret",0,2,2,2,0
918722483,3,3,"OPDEF",0,0,0,4,0
918722483,3,2,"CV",1,4,3,4,0.25
918722483,3,1,"CONFOUND",NA,0,0,0,NA
918722483,4,4,"OPDEF",0,1,1,4,0
918722483,4,3,"CV",0,0,0,7,0
918722483,4,1,"COMPCV",0,2,2,1,0
918722483,4,2,"Interpret",0,2,2,3,0
918722483,4,2,"Interpret",0,2,2,4,0
918722483,4,2,"CONFOUND",NA,0,0,0,NA
918722483,4,1,"IVTHREAT",0,0,0,3,0
918722483,4,1,"REP",NA,4,4,0,NA
918726780,1,1,"H0",0,3,3,1,0
918726780,1,1,"H1",NA,0,0,0,NA
918726780,1,1,"OPDEF",NA,3,3,0,NA
918726780,2,2,"OPDEF",0,1,1,3,0
918726780,2,1,"CV",0,0,0,2,0
918726780,2,1,"Interpret",0,1,1,1,0
918726780,2,1,"Interpret",0,1,1,1,0
918726780,3,3,"OPDEF",0,0,0,4,0
918726780,3,2,"CV",0,2,2,2,0
918726780,3,1,"CONFOUND",NA,0,0,0,NA
918726780,4,4,"OPDEF",0,0,0,4,0
918726780,4,3,"CV",0,0,0,4,0
918726780,4,1,"COMPCV",NA,0,0,0,NA
918726780,4,2,"Interpret",0,0,0,2,0
918726780,4,2,"Interpret",0,0,0,2,0
918726780,4,2,"CONFOUND",NA,0,0,0,NA
918726780,4,1,"IVTHREAT",NA,0,0,0,NA
918726780,4,1,"REP",NA,0,0,0,NA
918752835,1,1,"H0",0,3,3,2,0
918752835,1,1,"H1",0,0,0,1,0
918752835,1,1,"OPDEF",1,4,3,2,0.5
918752835,2,2,"OPDEF",3,4,1,5,0.6
918752835,2,1,"CV",0,0,0,3,0
918752835,2,1,"Interpret",0,2,2,2,0
918752835,2,1,"Interpret",0,2,2,2,0
918752835,3,3,"OPDEF",0,0,0,6,0
918752835,3,2,"CV",0,1,1,3,0
918752835,3,1,"CONFOUND",NA,0,0,0,NA
918752835,4,4,"OPDEF",0,0,0,6,0
918752835,4,3,"CV",0,0,0,4,0
918752835,4,1,"COMPCV",NA,0,0,0,NA
918752835,4,2,"Interpret",0,0,0,4,0
918752835,4,2,"Interpret",0,0,0,4,0
918752835,4,2,"CONFOUND",NA,0,0,0,NA
918752835,4,1,"IVTHREAT",0,0,0,1,0
918752835,4,1,"REP",0,0,0,1,0
918752987,1,1,"H0",0,3,3,1,0
918752987,1,1,"H1",0,0,0,1,0
918752987,1,1,"OPDEF",2,5,3,2,1
918752987,2,2,"OPDEF",0,0,0,5,0
918752987,2,1,"CV",NA,7,7,0,NA
918752987,2,1,"Interpret",0,2,2,1,0
918752987,2,1,"Interpret",0,2,2,2,0
918752987,3,3,"OPDEF",0,2,2,5,0
918752987,3,2,"CV",0,0,0,7,0
918752987,3,1,"CONFOUND",NA,0,0,0,NA
918752987,4,4,"OPDEF",0,0,0,7,0
918752987,4,3,"CV",0,0,0,7,0
918752987,4,1,"COMPCV",NA,2,2,0,NA
918752987,4,2,"Interpret",1,1,0,3,0.333333333333333
918752987,4,2,"Interpret",1,1,0,4,0.25
918752987,4,2,"CONFOUND",NA,3,3,0,NA
918752987,4,1,"IVTHREAT",NA,0,0,0,NA
918752987,4,1,"REP",0,0,0,1,0
918767037,1,1,"H0",NA,3,3,0,NA
918767037,1,1,"H1",NA,0,0,0,NA
918767037,1,1,"OPDEF",NA,4,4,0,NA
918767037,2,2,"OPDEF",0,2,2,4,0
918767037,2,1,"CV",NA,0,0,0,NA
918767037,2,1,"Interpret",NA,0,0,0,NA
918767037,2,1,"Interpret",NA,0,0,0,NA
918767037,3,3,"OPDEF",0,0,0,6,0
918767037,3,2,"CV",NA,1,1,0,NA
918767037,3,1,"CONFOUND",NA,0,0,0,NA
918767037,4,4,"OPDEF",0,0,0,6,0
918767037,4,3,"CV",0,1,1,1,0
918767037,4,1,"COMPCV",0,1,1,1,0
918767037,4,2,"Interpret",NA,1,1,0,NA
918767037,4,2,"Interpret",NA,1,1,0,NA
918767037,4,2,"CONFOUND",NA,0,0,0,NA
918767037,4,1,"IVTHREAT",NA,0,0,0,NA
918767037,4,1,"REP",0,1,1,1,0
918769048,1,1,"H0",0,3,3,1,0
918769048,1,1,"H1",NA,0,0,0,NA
918769048,1,1,"OPDEF",0,3,3,1,0
918769048,2,2,"OPDEF",2,4,2,4,0.5
918769048,2,1,"CV",0,5,5,1,0
918769048,2,1,"Interpret",1,2,1,1,1
918769048,2,1,"Interpret",1,2,1,2,0.5
918769048,3,3,"OPDEF",0,0,0,6,0
918769048,3,2,"CV",0,0,0,6,0
918769048,3,1,"CONFOUND",NA,0,0,0,NA
918769048,4,4,"OPDEF",0,0,0,6,0
918769048,4,3,"CV",0,0,0,6,0
918769048,4,1,"COMPCV",NA,0,0,0,NA
918769048,4,2,"Interpret",0,1,1,2,0
918769048,4,2,"Interpret",0,1,1,3,0
918769048,4,2,"CONFOUND",NA,0,0,0,NA
918769048,4,1,"IVTHREAT",NA,0,0,0,NA
918769048,4,1,"REP",NA,0,0,0,NA
918770231,1,1,"H0",NA,3,3,0,NA
918770231,1,1,"H1",NA,0,0,0,NA
918770231,1,1,"OPDEF",1,3,2,3,0.333333333333333
918770231,2,2,"OPDEF",0,2,2,5,0
918770231,2,1,"CV",0,0,0,1,0
918770231,2,1,"Interpret",NA,2,2,0,NA
918770231,2,1,"Interpret",0,2,2,2,0
918770231,3,3,"OPDEF",0,0,0,7,0
918770231,3,2,"CV",0,1,1,1,0
918770231,3,1,"CONFOUND",NA,0,0,0,NA
918770231,4,4,"OPDEF",0,0,0,7,0
918770231,4,3,"CV",0,0,0,2,0
918770231,4,1,"COMPCV",0,0,0,1,0
918770231,4,2,"Interpret",0,0,0,2,0
918770231,4,2,"Interpret",0,0,0,4,0
918770231,4,2,"CONFOUND",NA,0,0,0,NA
918770231,4,1,"IVTHREAT",0,0,0,2,0
918770231,4,1,"REP",0,0,0,2,0
918802303,1,1,"H0",0,3,3,2,0
918802303,1,1,"H1",0,0,0,1,0
918802303,1,1,"OPDEF",2,5,3,3,0.666666666666667
918802303,2,2,"OPDEF",1,6,5,6,0.166666666666667
918802303,2,1,"CV",1,4,3,1,1
918802303,2,1,"Interpret",0,2,2,1,0
918802303,2,1,"Interpret",0,2,2,2,0
918802303,3,3,"OPDEF",0,0,0,11,0
918802303,3,2,"CV",1,5,4,4,0.25
918802303,3,1,"CONFOUND",NA,2,2,0,NA
918802303,4,4,"OPDEF",1,2,1,11,0.0909090909090909
918802303,4,3,"CV",0,3,3,8,0
918802303,4,1,"COMPCV",NA,0,0,0,NA
918802303,4,2,"Interpret",2,2,0,3,0.666666666666667
918802303,4,2,"Interpret",2,2,0,4,0.5
918802303,4,2,"CONFOUND",0,2,2,2,0
918802303,4,1,"IVTHREAT",NA,1,1,0,NA
918802303,4,1,"REP",0,2,2,2,0
918803315,1,1,"H0",0,3,3,1,0
918803315,1,1,"H1",0,0,0,1,0
918803315,1,1,"OPDEF",NA,6,6,0,NA
918803315,2,2,"OPDEF",1,5,4,6,0.166666666666667
918803315,2,1,"CV",1,6,5,1,1
918803315,2,1,"Interpret",NA,2,2,0,NA
918803315,2,1,"Interpret",0,2,2,2,0
918803315,3,3,"OPDEF",0,0,0,10,0
918803315,3,2,"CV",1,3,2,6,0.166666666666667
918803315,3,1,"CONFOUND",NA,0,0,0,NA
918803315,4,4,"OPDEF",0,0,0,10,0
918803315,4,3,"CV",0,0,0,8,0
918803315,4,1,"COMPCV",NA,0,0,0,NA
918803315,4,2,"Interpret",0,0,0,2,0
918803315,4,2,"Interpret",0,0,0,4,0
918803315,4,2,"CONFOUND",NA,0,0,0,NA
918803315,4,1,"IVTHREAT",0,0,0,2,0
918803315,4,1,"REP",0,0,0,1,0
918805805,1,1,"H0",NA,3,3,0,NA
918805805,1,1,"H1",0,0,0,1,0
918805805,1,1,"OPDEF",4,8,4,4,1
918805805,2,2,"OPDEF",2,6,4,8,0.25
918805805,2,1,"CV",0,3,3,2,0
918805805,2,1,"Interpret",1,2,1,1,1
918805805,2,1,"Interpret",1,2,1,2,0.5
918805805,3,3,"OPDEF",0,0,0,12,0
918805805,3,2,"CV",0,0,0,5,0
918805805,3,1,"CONFOUND",NA,0,0,0,NA
918805805,4,4,"OPDEF",0,0,0,12,0
918805805,4,3,"CV",0,0,0,5,0
918805805,4,1,"COMPCV",0,0,0,1,0
918805805,4,2,"Interpret",0,0,0,2,0
918805805,4,2,"Interpret",0,0,0,3,0
918805805,4,2,"CONFOUND",NA,0,0,0,NA
918805805,4,1,"IVTHREAT",NA,0,0,0,NA
918805805,4,1,"REP",NA,0,0,0,NA
918817275,1,1,"H0",NA,3,3,0,NA
918817275,1,1,"H1",NA,0,0,0,NA
918817275,1,1,"OPDEF",3,5,2,3,1
918817275,2,2,"OPDEF",0,1,1,5,0
918817275,2,1,"CV",NA,0,0,0,NA
918817275,2,1,"Interpret",0,2,2,1,0
918817275,2,1,"Interpret",0,2,2,2,0
918817275,3,3,"OPDEF",0,0,0,6,0
918817275,3,2,"CV",NA,0,0,0,NA
918817275,3,1,"CONFOUND",NA,0,0,0,NA
918817275,4,4,"OPDEF",1,1,0,6,0.166666666666667
918817275,4,3,"CV",NA,0,0,0,NA
918817275,4,1,"COMPCV",0,0,0,1,0
918817275,4,2,"Interpret",1,1,0,3,0.333333333333333
918817275,4,2,"Interpret",1,1,0,4,0.25
918817275,4,2,"CONFOUND",NA,0,0,0,NA
918817275,4,1,"IVTHREAT",NA,1,1,0,NA
918817275,4,1,"REP",NA,0,0,0,NA
918824970,1,1,"H0",NA,3,3,0,NA
918824970,1,1,"H1",NA,0,0,0,NA
918824970,1,1,"OPDEF",0,2,2,7,0
918824970,2,2,"OPDEF",1,2,1,9,0.111111111111111
918824970,2,1,"CV",NA,5,5,0,NA
918824970,2,1,"Interpret",0,2,2,1,0
918824970,2,1,"Interpret",0,2,2,2,0
918824970,3,3,"OPDEF",0,0,0,10,0
918824970,3,2,"CV",0,1,1,5,0
918824970,3,1,"CONFOUND",NA,0,0,0,NA
918824970,4,4,"OPDEF",0,1,1,10,0
918824970,4,3,"CV",0,1,1,6,0
918824970,4,1,"COMPCV",NA,0,0,0,NA
918824970,4,2,"Interpret",0,0,0,3,0
918824970,4,2,"Interpret",0,0,0,4,0
918824970,4,2,"CONFOUND",NA,3,3,0,NA
918824970,4,1,"IVTHREAT",0,0,0,1,0
918824970,4,1,"REP",0,0,0,1,0
918841791,1,1,"H0",NA,3,3,0,NA
918841791,1,1,"H1",NA,0,0,0,NA
918841791,1,1,"OPDEF",0,3,3,5,0
918841791,2,2,"OPDEF",1,4,3,8,0.125
918841791,2,1,"CV",2,7,5,2,1
918841791,2,1,"Interpret",1,1,0,1,1
918841791,2,1,"Interpret",1,1,0,1,1
918841791,3,3,"OPDEF",0,0,0,11,0
918841791,3,2,"CV",0,0,0,7,0
918841791,3,1,"CONFOUND",NA,0,0,0,NA
918841791,4,4,"OPDEF",0,0,0,11,0
918841791,4,3,"CV",1,2,1,7,0.142857142857143
918841791,4,1,"COMPCV",NA,3,3,0,NA
918841791,4,2,"Interpret",0,2,2,1,0
918841791,4,2,"Interpret",0,2,2,1,0
918841791,4,2,"CONFOUND",NA,1,1,0,NA
918841791,4,1,"IVTHREAT",NA,0,0,0,NA
918841791,4,1,"REP",NA,2,2,0,NA
918845917,1,1,"H0",NA,0,0,0,NA
918845917,1,1,"H1",NA,0,0,0,NA
918845917,1,1,"OPDEF",0,0,0,4,0
918845917,2,2,"OPDEF",0,2,2,4,0
918845917,2,1,"CV",NA,1,1,0,NA
918845917,2,1,"Interpret",NA,2,2,0,NA
918845917,2,1,"Interpret",0,2,2,2,0
918845917,3,3,"OPDEF",0,0,0,6,0
918845917,3,2,"CV",0,1,1,1,0
918845917,3,1,"CONFOUND",NA,0,0,0,NA
918845917,4,4,"OPDEF",0,1,1,6,0
918845917,4,3,"CV",0,1,1,2,0
918845917,4,1,"COMPCV",NA,3,3,0,NA
918845917,4,2,"Interpret",0,1,1,2,0
918845917,4,2,"Interpret",0,1,1,4,0
918845917,4,2,"CONFOUND",NA,0,0,0,NA
918845917,4,1,"IVTHREAT",0,0,0,3,0
918845917,4,1,"REP",0,3,3,1,0
918888411,1,1,"H0",NA,3,3,0,NA
918888411,1,1,"H1",NA,0,0,0,NA
918888411,1,1,"OPDEF",1,1,0,2,0.5
918888411,2,2,"OPDEF",0,0,0,2,0
918888411,2,1,"CV",NA,1,1,0,NA
918888411,2,1,"Interpret",NA,1,1,0,NA
918888411,2,1,"Interpret",0,1,1,1,0
918888411,3,3,"OPDEF",0,0,0,2,0
918888411,3,2,"CV",0,0,0,1,0
918888411,3,1,"CONFOUND",NA,0,0,0,NA
918888411,4,4,"OPDEF",0,0,0,2,0
918888411,4,3,"CV",0,0,0,1,0
918888411,4,1,"COMPCV",NA,1,1,0,NA
918888411,4,2,"Interpret",0,0,0,1,0
918888411,4,2,"Interpret",0,0,0,2,0
918888411,4,2,"CONFOUND",NA,0,0,0,NA
918888411,4,1,"IVTHREAT",NA,2,2,0,NA
918888411,4,1,"REP",NA,0,0,0,NA
919023259,1,1,"H0",NA,3,3,0,NA
919023259,1,1,"H1",0,0,0,1,0
919023259,1,1,"OPDEF",0,5,5,2,0
919023259,2,2,"OPDEF",0,0,0,7,0
919023259,2,1,"CV",0,1,1,2,0
919023259,2,1,"Interpret",NA,2,2,0,NA
919023259,2,1,"Interpret",0,2,2,2,0
919023259,3,3,"OPDEF",0,0,0,7,0
919023259,3,2,"CV",0,0,0,3,0
919023259,3,1,"CONFOUND",NA,0,0,0,NA
919023259,4,4,"OPDEF",0,0,0,7,0
919023259,4,3,"CV",0,0,0,3,0
919023259,4,1,"COMPCV",NA,0,0,0,NA
919023259,4,2,"Interpret",0,0,0,2,0
919023259,4,2,"Interpret",0,0,0,4,0
919023259,4,2,"CONFOUND",NA,0,0,0,NA
919023259,4,1,"IVTHREAT",NA,0,0,0,NA
919023259,4,1,"REP",0,0,0,1,0
919141513,1,1,"H0",0,3,3,1,0
919141513,1,1,"H1",NA,0,0,0,NA
919141513,1,1,"OPDEF",0,1,1,2,0
919141513,2,2,"OPDEF",1,4,3,3,0.333333333333333
919141513,2,1,"CV",NA,0,0,0,NA
919141513,2,1,"Interpret",0,2,2,1,0
919141513,2,1,"Interpret",0,2,2,2,0
919141513,3,3,"OPDEF",0,0,0,6,0
919141513,3,2,"CV",NA,6,6,0,NA
919141513,3,1,"CONFOUND",NA,0,0,0,NA
919141513,4,4,"OPDEF",1,1,0,6,0.166666666666667
919141513,4,3,"CV",0,0,0,6,0
919141513,4,1,"COMPCV",NA,1,1,0,NA
919141513,4,2,"Interpret",2,2,0,3,0.666666666666667
919141513,4,2,"Interpret",2,2,0,4,0.5
919141513,4,2,"CONFOUND",NA,3,3,0,NA
919141513,4,1,"IVTHREAT",NA,0,0,0,NA
919141513,4,1,"REP",0,0,0,3,0
919151228,1,1,"H0",0,3,3,1,0
919151228,1,1,"H1",0,0,0,1,0
919151228,1,1,"OPDEF",2,2,0,2,1
919151228,2,2,"OPDEF",0,2,2,2,0
919151228,2,1,"CV",0,0,0,2,0
919151228,2,1,"Interpret",NA,2,2,0,NA
919151228,2,1,"Interpret",0,2,2,2,0
919151228,3,3,"OPDEF",0,0,0,4,0
919151228,3,2,"CV",0,0,0,2,0
919151228,3,1,"CONFOUND",NA,0,0,0,NA
919151228,4,4,"OPDEF",0,0,0,4,0
919151228,4,3,"CV",0,0,0,2,0
919151228,4,1,"COMPCV",0,0,0,1,0
919151228,4,2,"Interpret",0,0,0,2,0
919151228,4,2,"Interpret",0,0,0,4,0
919151228,4,2,"CONFOUND",NA,0,0,0,NA
919151228,4,1,"IVTHREAT",0,0,0,1,0
919151228,4,1,"REP",0,0,0,1,0
919151655,1,1,"H0",NA,3,3,0,NA
919151655,1,1,"H1",NA,1,1,0,NA
919151655,1,1,"OPDEF",NA,2,2,0,NA
919151655,2,2,"OPDEF",0,2,2,2,0
919151655,2,1,"CV",0,0,0,2,0
919151655,2,1,"Interpret",NA,2,2,0,NA
919151655,2,1,"Interpret",0,2,2,2,0
919151655,3,3,"OPDEF",0,0,0,4,0
919151655,3,2,"CV",0,0,0,2,0
919151655,3,1,"CONFOUND",NA,0,0,0,NA
919151655,4,4,"OPDEF",0,1,1,4,0
919151655,4,3,"CV",1,5,4,2,0.5
919151655,4,1,"COMPCV",NA,2,2,0,NA
919151655,4,2,"Interpret",1,2,1,2,0.5
919151655,4,2,"Interpret",1,2,1,4,0.25
919151655,4,2,"CONFOUND",NA,0,0,0,NA
919151655,4,1,"IVTHREAT",NA,1,1,0,NA
919151655,4,1,"REP",0,2,2,3,0
919153488,1,1,"H0",0,3,3,1,0
919153488,1,1,"H1",NA,0,0,0,NA
919153488,1,1,"OPDEF",0,1,1,3,0
919153488,2,2,"OPDEF",0,1,1,4,0
919153488,2,1,"CV",NA,0,0,0,NA
919153488,2,1,"Interpret",1,1,0,2,0.5
919153488,2,1,"Interpret",1,1,0,1,1
919153488,3,3,"OPDEF",0,0,0,5,0
919153488,3,2,"CV",NA,1,1,0,NA
919153488,3,1,"CONFOUND",NA,0,0,0,NA
919153488,4,4,"OPDEF",0,0,0,5,0
919153488,4,3,"CV",0,0,0,1,0
919153488,4,1,"COMPCV",NA,0,0,0,NA
919153488,4,2,"Interpret",0,0,0,2,0
919153488,4,2,"Interpret",0,0,0,1,0
919153488,4,2,"CONFOUND",NA,0,0,0,NA
919153488,4,1,"IVTHREAT",NA,0,0,0,NA
919153488,4,1,"REP",NA,0,0,0,NA
919169883,1,1,"H0",NA,3,3,0,NA
919169883,1,1,"H1",0,0,0,1,0
919169883,1,1,"OPDEF",NA,1,1,0,NA
919169883,2,2,"OPDEF",0,1,1,1,0
919169883,2,1,"CV",0,0,0,1,0
919169883,2,1,"Interpret",0,2,2,1,0
919169883,2,1,"Interpret",0,2,2,2,0
919169883,3,3,"OPDEF",0,0,0,2,0
919169883,3,2,"CV",0,0,0,1,0
919169883,3,1,"CONFOUND",NA,0,0,0,NA
919169883,4,4,"OPDEF",0,0,0,2,0
919169883,4,3,"CV",0,0,0,1,0
919169883,4,1,"COMPCV",NA,0,0,0,NA
919169883,4,2,"Interpret",0,0,0,3,0
919169883,4,2,"Interpret",0,0,0,4,0
919169883,4,2,"CONFOUND",NA,0,0,0,NA
919169883,4,1,"IVTHREAT",NA,0,0,0,NA
919169883,4,1,"REP",NA,0,0,0,NA
919173934,1,1,"H0",NA,3,3,0,NA
919173934,1,1,"H1",0,0,0,1,0
919173934,1,1,"OPDEF",NA,3,3,0,NA
919173934,2,2,"OPDEF",0,0,0,3,0
919173934,2,1,"CV",NA,1,1,0,NA
919173934,2,1,"Interpret",NA,2,2,0,NA
919173934,2,1,"Interpret",0,2,2,2,0
919173934,3,3,"OPDEF",0,0,0,3,0
919173934,3,2,"CV",0,0,0,1,0
919173934,3,1,"CONFOUND",NA,0,0,0,NA
919173934,4,4,"OPDEF",0,1,1,3,0
919173934,4,3,"CV",0,0,0,1,0
919173934,4,1,"COMPCV",NA,0,0,0,NA
919173934,4,2,"Interpret",0,0,0,2,0
919173934,4,2,"Interpret",0,0,0,4,0
919173934,4,2,"CONFOUND",NA,0,0,0,NA
919173934,4,1,"IVTHREAT",NA,0,0,0,NA
919173934,4,1,"REP",NA,0,0,0,NA
919176627,1,1,"H0",NA,3,3,0,NA
919176627,1,1,"H1",NA,0,0,0,NA
919176627,1,1,"OPDEF",0,2,2,6,0
919176627,2,2,"OPDEF",2,5,3,8,0.25
919176627,2,1,"CV",0,4,4,1,0
919176627,2,1,"Interpret",0,2,2,1,0
919176627,2,1,"Interpret",0,2,2,2,0
919176627,3,3,"OPDEF",0,0,0,11,0
919176627,3,2,"CV",0,2,2,5,0
919176627,3,1,"CONFOUND",NA,0,0,0,NA
919176627,4,4,"OPDEF",0,0,0,11,0
919176627,4,3,"CV",0,0,0,7,0
919176627,4,1,"COMPCV",NA,0,0,0,NA
919176627,4,2,"Interpret",0,0,0,3,0
919176627,4,2,"Interpret",0,0,0,4,0
919176627,4,2,"CONFOUND",NA,0,0,0,NA
919176627,4,1,"IVTHREAT",0,0,0,1,0
919176627,4,1,"REP",0,0,0,2,0
919180192,1,1,"H0",NA,3,3,0,NA
919180192,1,1,"H1",NA,0,0,0,NA
919180192,1,1,"OPDEF",2,6,4,3,0.666666666666667
919180192,2,2,"OPDEF",2,3,1,7,0.285714285714286
919180192,2,1,"CV",NA,0,0,0,NA
919180192,2,1,"Interpret",1,2,1,2,0.5
919180192,2,1,"Interpret",1,2,1,2,0.5
919180192,3,3,"OPDEF",1,3,2,8,0.125
919180192,3,2,"CV",NA,4,4,0,NA
919180192,3,1,"CONFOUND",NA,0,0,0,NA
919180192,4,4,"OPDEF",0,0,0,10,0
919180192,4,3,"CV",0,0,0,4,0
919180192,4,1,"COMPCV",NA,0,0,0,NA
919180192,4,2,"Interpret",0,0,0,3,0
919180192,4,2,"Interpret",0,0,0,3,0
919180192,4,2,"CONFOUND",NA,0,0,0,NA
919180192,4,1,"IVTHREAT",0,0,0,2,0
919180192,4,1,"REP",0,0,0,3,0
919180464,1,1,"H0",0,3,3,1,0
919180464,1,1,"H1",NA,0,0,0,NA
919180464,1,1,"OPDEF",0,2,2,1,0
919180464,2,2,"OPDEF",0,6,6,3,0
919180464,2,1,"CV",1,4,3,1,1
919180464,2,1,"Interpret",0,2,2,1,0
919180464,2,1,"Interpret",0,2,2,2,0
919180464,3,3,"OPDEF",0,0,0,9,0
919180464,3,2,"CV",0,0,0,4,0
919180464,3,1,"CONFOUND",NA,0,0,0,NA
919180464,4,4,"OPDEF",0,0,0,9,0
919180464,4,3,"CV",0,3,3,4,0
919180464,4,1,"COMPCV",1,3,2,2,0.5
919180464,4,2,"Interpret",2,2,0,3,0.666666666666667
919180464,4,2,"Interpret",2,2,0,4,0.5
919180464,4,2,"CONFOUND",NA,1,1,0,NA
919180464,4,1,"IVTHREAT",NA,0,0,0,NA
919180464,4,1,"REP",NA,1,1,0,NA
919194104,1,1,"H0",NA,3,3,0,NA
919194104,1,1,"H1",0,0,0,1,0
919194104,1,1,"OPDEF",1,2,1,3,0.333333333333333
919194104,2,2,"OPDEF",0,0,0,4,0
919194104,2,1,"CV",2,6,4,2,1
919194104,2,1,"Interpret",0,2,2,1,0
919194104,2,1,"Interpret",0,2,2,2,0
919194104,3,3,"OPDEF",0,0,0,4,0
919194104,3,2,"CV",1,3,2,6,0.166666666666667
919194104,3,1,"CONFOUND",NA,0,0,0,NA
919194104,4,4,"OPDEF",0,0,0,4,0
919194104,4,3,"CV",0,0,0,8,0
919194104,4,1,"COMPCV",0,0,0,2,0
919194104,4,2,"Interpret",0,0,0,3,0
919194104,4,2,"Interpret",0,0,0,4,0
919194104,4,2,"CONFOUND",NA,0,0,0,NA
919194104,4,1,"IVTHREAT",0,0,0,3,0
919194104,4,1,"REP",0,0,0,1,0
919195459,1,1,"H0",0,3,3,1,0
919195459,1,1,"H1",NA,0,0,0,NA
919195459,1,1,"OPDEF",0,1,1,2,0
919195459,2,2,"OPDEF",0,3,3,3,0
919195459,2,1,"CV",1,3,2,3,0.333333333333333
919195459,2,1,"Interpret",0,2,2,1,0
919195459,2,1,"Interpret",0,2,2,2,0
919195459,3,3,"OPDEF",0,0,0,6,0
919195459,3,2,"CV",0,0,0,5,0
919195459,3,1,"CONFOUND",NA,0,0,0,NA
919195459,4,4,"OPDEF",0,0,0,6,0
919195459,4,3,"CV",0,0,0,5,0
919195459,4,1,"COMPCV",NA,0,0,0,NA
919195459,4,2,"Interpret",0,0,0,3,0
919195459,4,2,"Interpret",0,0,0,4,0
919195459,4,2,"CONFOUND",NA,0,0,0,NA
919195459,4,1,"IVTHREAT",NA,0,0,0,NA
919195459,4,1,"REP",NA,0,0,0,NA
919211304,1,1,"H0",NA,3,3,0,NA
919211304,1,1,"H1",NA,0,0,0,NA
919211304,1,1,"OPDEF",0,2,2,3,0
919211304,2,2,"OPDEF",1,5,4,5,0.2
919211304,2,1,"CV",0,1,1,1,0
919211304,2,1,"Interpret",NA,1,1,0,NA
919211304,2,1,"Interpret",0,1,1,1,0
919211304,3,3,"OPDEF",0,0,0,9,0
919211304,3,2,"CV",0,0,0,2,0
919211304,3,1,"CONFOUND",NA,0,0,0,NA
919211304,4,4,"OPDEF",0,0,0,9,0
919211304,4,3,"CV",0,1,1,2,0
919211304,4,1,"COMPCV",NA,0,0,0,NA
919211304,4,2,"Interpret",0,1,1,1,0
919211304,4,2,"Interpret",0,1,1,2,0
919211304,4,2,"CONFOUND",NA,0,0,0,NA
919211304,4,1,"IVTHREAT",NA,1,1,0,NA
919211304,4,1,"REP",NA,0,0,0,NA
919214738,1,1,"H0",0,3,3,1,0
919214738,1,1,"H1",NA,0,0,0,NA
919214738,1,1,"OPDEF",0,0,0,1,0
919214738,2,2,"OPDEF",0,6,6,1,0
919214738,2,1,"CV",NA,1,1,0,NA
919214738,2,1,"Interpret",NA,2,2,0,NA
919214738,2,1,"Interpret",0,2,2,2,0
919214738,3,3,"OPDEF",1,2,1,7,0.142857142857143
919214738,3,2,"CV",0,2,2,1,0
919214738,3,1,"CONFOUND",NA,0,0,0,NA
919214738,4,4,"OPDEF",0,0,0,8,0
919214738,4,3,"CV",0,0,0,3,0
919214738,4,1,"COMPCV",NA,0,0,0,NA
919214738,4,2,"Interpret",0,0,0,2,0
919214738,4,2,"Interpret",0,0,0,4,0
919214738,4,2,"CONFOUND",NA,0,0,0,NA
919214738,4,1,"IVTHREAT",NA,0,0,0,NA
919214738,4,1,"REP",0,0,0,1,0
919230013,1,1,"H0",NA,3,3,0,NA
919230013,1,1,"H1",NA,0,0,0,NA
919230013,1,1,"OPDEF",0,0,0,1,0
919230013,2,2,"OPDEF",1,2,1,1,1
919230013,2,1,"CV",1,5,4,2,0.5
919230013,2,1,"Interpret",0,0,0,1,0
919230013,2,1,"Interpret",NA,0,0,0,NA
919230013,3,3,"OPDEF",0,2,2,2,0
919230013,3,2,"CV",0,0,0,6,0
919230013,3,1,"CONFOUND",NA,0,0,0,NA
919230013,4,4,"OPDEF",0,0,0,4,0
919230013,4,3,"CV",0,1,1,6,0
919230013,4,1,"COMPCV",NA,1,1,0,NA
919230013,4,2,"Interpret",0,0,0,1,0
919230013,4,2,"Interpret",NA,0,0,0,NA
919230013,4,2,"CONFOUND",NA,0,0,0,NA
919230013,4,1,"IVTHREAT",NA,0,0,0,NA
919230013,4,1,"REP",0,1,1,1,0
919245338,1,1,"H0",NA,3,3,0,NA
919245338,1,1,"H1",NA,0,0,0,NA
919245338,1,1,"OPDEF",1,3,2,3,0.333333333333333
919245338,2,2,"OPDEF",3,5,2,5,0.6
919245338,2,1,"CV",0,0,0,3,0
919245338,2,1,"Interpret",1,2,1,2,0.5
919245338,2,1,"Interpret",1,2,1,2,0.5
919245338,3,3,"OPDEF",0,0,0,7,0
919245338,3,2,"CV",0,0,0,3,0
919245338,3,1,"CONFOUND",NA,0,0,0,NA
