First Name,Last Name,SID,anon_id,Email,Sections,Total Score,Max Points,Status,Submission ID,Submission Time,Lateness (H:M:S),View Count,Submission Count,1: PV OP-Def (10.0 pts),2: PV Type (5.0 pts),3: PV Measure (5.0 pts),4: Claim Type (5.0 pts),5: PV Construct Validity (20.0 pts),6: OV OP-Def (10.0 pts),7: OV Type (5.0 pts),8: OV Measure (5.0 pts),9: OV Construct Vulnerability (floater) (20.0 pts),10: Reliability Measure (10.0 pts),11: H0 Sketch (10.0 pts),12: H1 Directional (10.0 pts),13: Relationship Strength (5.0 pts),14: P-Value (5.0 pts),15: Interpretation (5.0 pts),16: MC 1 (2.0 pts),17: MC 2 (2.0 pts),18: MC 3 (2.0 pts),19: MC 4 (2.0 pts),20: MC 5 (2.0 pts),21: MC 6 (2.0 pts),22: MC 7 (2.0 pts),23: MC 8 (2.0 pts),24: MC 9 (2.0 pts),25: MC 10 (2.0 pts)
redacted,redacted,redacted,533181,redacted,psc-041-002-wq-2023,71.75,150,Graded,159228702,2/3/2023 8:56,0:00:00,3,1,0,5,0,5,0,5,5,0,14,10,5,7.5,0,0,1.25,0,2,2,2,2,2,2,0,2,0
redacted,redacted,redacted,132340,redacted,psc-041-002-wq-2023,115.5,150,Graded,159228703,2/3/2023 8:56,0:00:00,1,1,10,5,5,5,2,10,5,5,18,10,7,10,5,0,2.5,0,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,951938,redacted,psc-041-002-wq-2023,130,150,Graded,159228794,2/3/2023 8:57,0:00:00,0,1,6,5,5,5,10,9,5,5,19,10,10,8,5,5,5,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,789124,redacted,psc-041-002-wq-2023,145,150,Graded,159228798,2/3/2023 8:57,0:00:00,2,1,9,5,5,5,20,10,5,5,19,9.5,10,10,5,5,2.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,465537,redacted,psc-041-002-wq-2023,135.75,150,Graded,159228804,2/3/2023 8:57,0:00:00,0,1,9,5,5,5,18,10,5,5,20,4,10,10,5,5,3.75,0,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,221844,redacted,psc-041-002-wq-2023,113,150,Graded,159228832,2/3/2023 8:57,0:00:00,4,1,8,5,5,5,17.5,10,5,5,18,0,8,10,0,0,2.5,0,2,2,2,2,0,2,0,2,2
redacted,redacted,redacted,852104,redacted,psc-041-001-wq-2023,142.25,150,Graded,159228915,2/3/2023 8:57,0:00:00,5,1,8,5,5,5,18,8,5,5,20,9.5,10,10,5,5,3.75,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,700506,redacted,psc-041-002-wq-2023,143.25,150,Graded,159228934,2/3/2023 8:57,0:00:00,2,1,9.25,5,5,5,20,9.5,5,5,20,7,10,10,5,5,2.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,370790,redacted,psc-041-001-wq-2023,144.75,150,Graded,159228946,2/3/2023 8:57,0:00:00,7,1,10,5,5,5,18,10,5,5,20,10,10,10,5,5,3.75,2,2,2,0,2,2,2,2,2,2
redacted,redacted,redacted,936964,redacted,psc-041-002-wq-2023,123.75,150,Graded,159228947,2/3/2023 8:57,0:00:00,7,1,7.5,5,5,5,16.5,9.5,5,5,16,0,10,10,5,5,1.25,2,2,2,2,2,0,2,2,2,2
redacted,redacted,redacted,618706,redacted,psc-041-002-wq-2023,131.25,150,Graded,159228983,2/3/2023 8:57,0:00:00,3,1,8.5,5,0,0,18,8,5,5,18,10,10,10,5,5,3.75,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,122746,redacted,psc-041-002-wq-2023,137.5,150,Graded,159228985,2/3/2023 8:57,0:00:00,2,1,9.5,5,5,5,20,9.5,5,5,16,7,10,10,5,5,2.5,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,117848,redacted,psc-041-002-wq-2023,107.5,150,Graded,159228986,2/3/2023 8:57,0:00:00,5,1,7.25,5,5,5,0,9,5,5,16,1,10,10,5,5,1.25,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,464491,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,259122,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,401033,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,469937,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,617396,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,191876,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,720723,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,294860,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,846172,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,970613,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,124704,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,808560,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,914016,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,560484,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,193857,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,190892,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,416172,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,652357,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,843535,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,238823,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,976464,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,704993,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,758184,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,980472,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,737475,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,210273,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,514088,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,690059,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,377090,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,946128,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,135727,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,447538,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,819135,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,177840,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,756469,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,749976,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,165680,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,873291,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,861958,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,711072,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,736790,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,570810,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,480961,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,880562,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,601701,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,422809,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,316719,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,741913,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,357173,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,657848,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,820889,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,755204,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,158549,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,587423,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,229553,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,221958,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,231177,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,543411,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,441521,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,184622,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,930504,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,768234,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,439234,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,866180,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,820879,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,362052,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,898473,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,266622,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,787036,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,431825,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,780541,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,323859,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,166548,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,721359,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,257545,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,214276,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,919266,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,282874,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,832756,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,357577,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,199772,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,149203,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,113553,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,425200,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,392584,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,535753,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,187418,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,518197,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,557781,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,444720,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,172263,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,186775,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,920816,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,690064,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,796250,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,861674,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,689023,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,819274,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,857405,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,664851,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,840605,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,193776,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,126548,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,660431,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,124193,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,353441,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,947959,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,411906,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,980134,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,179184,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,158198,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,493377,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,929062,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,887391,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,927645,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,128513,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,635780,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,411472,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,600034,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,841731,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,878824,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,928498,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,496293,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,877116,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,920586,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,687940,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,109338,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,553565,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,483406,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,319559,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,267132,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,449769,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,209254,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,585527,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,522922,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,348376,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,643893,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,769753,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,967176,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,340708,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,864689,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,429085,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,690036,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,893307,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,265323,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,426634,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,324135,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,957384,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,794376,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,590181,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,402997,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,378876,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,623912,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,863598,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,935965,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,819157,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,695840,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,100124,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,127794,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,564146,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,946353,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,151246,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,644205,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,877146,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,603399,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,805441,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,700441,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,488889,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,720293,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,107302,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,693045,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,331406,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,806967,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
